"Date","Price","Open","High","Low","Vol.","Change %"
"04/30/2015","4,043.45","4,057.10","4,066.38","4,030.92","","-0.29%"
"04/29/2015","4,055.14","4,085.71","4,089.33","4,052.80","","-0.86%"
"04/28/2015","4,090.16","4,132.34","4,133.67","4,083.52","","-0.97%"
"04/27/2015","4,130.26","4,075.16","4,131.62","4,073.44","","1.33%"
"04/24/2015","4,075.92","4,068.09","4,079.57","4,060.11","","0.51%"
"04/23/2015","4,055.44","4,036.53","4,061.39","4,035.46","","0.47%"
"04/22/2015","4,036.34","4,036.18","4,041.46","4,020.82","","0.01%"
"04/21/2015","4,036.12","4,020.59","4,038.32","4,020.59","","0.39%"
"04/20/2015","4,020.59","4,019.21","4,034.77","4,018.38","","0.06%"
"04/17/2015","4,018.06","4,068.99","4,069.65","4,011.03","","-1.25%"
"04/16/2015","4,068.99","4,019.30","4,073.57","4,019.30","","0.92%"
"04/15/2015","4,032.00","4,018.82","4,040.12","4,016.34","","0.33%"
"04/14/2015","4,018.82","4,040.00","4,042.62","4,009.87","","-0.51%"
"04/13/2015","4,039.58","4,035.72","4,047.54","4,028.93","","0.10%"
"04/10/2015","4,035.72","4,014.21","4,040.03","4,009.37","","0.54%"
"04/09/2015","4,014.21","3,992.10","4,016.63","3,987.25","","0.55%"
"04/08/2015","3,992.10","3,981.33","3,997.03","3,976.41","","0.27%"
"04/07/2015","3,981.33","3,979.92","3,983.26","3,964.48","","0.04%"
"04/06/2015","3,979.92","3,965.71","3,983.59","3,949.09","","0.36%"
"04/02/2015","3,965.71","3,939.17","3,972.23","3,935.69","","0.67%"
"04/01/2015","3,939.17","3,916.92","3,943.30","3,908.41","","0.57%"
"03/31/2015","3,916.92","3,912.63","3,918.35","3,905.58","","0.11%"
"03/30/2015","3,912.63","3,884.33","3,915.60","3,883.69","","0.73%"
"03/27/2015","3,884.33","3,872.02","3,897.12","3,863.54","","0.32%"
"03/26/2015","3,872.02","3,897.43","3,900.01","3,863.19","","-0.65%"
"03/25/2015","3,897.30","3,895.62","3,906.02","3,889.60","","0.04%"
"03/24/2015","3,895.62","3,878.24","3,897.29","3,878.24","","0.45%"
"03/23/2015","3,878.24","3,893.37","3,901.36","3,867.33","","-0.18%"
"03/20/2015","3,885.25","3,863.20","3,892.27","3,860.09","","0.57%"
"03/19/2015","3,863.20","3,869.75","3,875.45","3,859.58","","-0.06%"
"03/18/2015","3,865.40","3,849.72","3,874.39","3,839.47","","0.41%"
"03/17/2015","3,849.72","3,830.70","3,865.05","3,827.70","","0.50%"
"03/16/2015","3,830.70","3,826.46","3,847.79","3,826.46","","0.11%"
"03/13/2015","3,826.46","3,873.52","3,875.38","3,824.99","","-1.21%"
"03/12/2015","3,873.52","3,867.46","3,893.59","3,866.80","","0.16%"
"03/11/2015","3,867.46","3,871.16","3,891.05","3,855.96","","-0.10%"
"03/10/2015","3,871.16","3,896.67","3,900.41","3,866.06","","-0.50%"
"03/09/2015","3,890.58","3,933.54","3,934.72","3,879.00","","-1.09%"
"03/06/2015","3,933.54","3,952.89","3,966.72","3,930.41","","-0.49%"
"03/05/2015","3,952.89","3,963.00","3,974.34","3,950.18","","-0.26%"
"03/04/2015","3,963.00","3,966.17","3,991.51","3,958.18","","-0.08%"
"03/03/2015","3,966.17","3,940.95","3,971.82","3,936.09","","0.64%"
"03/02/2015","3,940.95","3,983.72","3,990.32","3,932.17","","-1.07%"
"02/27/2015","3,983.72","3,988.89","4,004.75","3,975.26","","-0.13%"
"02/26/2015","3,988.89","3,986.05","3,995.50","3,975.07","","0.07%"
"02/25/2015","3,986.05","3,987.49","4,005.76","3,970.81","","-0.04%"
"02/24/2015","3,987.49","4,024.08","4,037.87","3,984.16","","-0.91%"
"02/23/2015","4,024.08","3,994.14","4,035.74","3,991.68","","0.75%"
"02/20/2015","3,994.14","3,996.13","4,000.70","3,986.07","","-0.05%"
"02/19/2015","3,996.13","3,990.16","4,003.07","3,989.76","","0.15%"
"02/18/2015","3,990.16","3,983.54","3,992.17","3,977.66","","0.17%"
"02/17/2015","3,983.54","3,994.28","3,995.98","3,974.54","","-0.26%"
"02/16/2015","3,994.03","3,983.27","4,003.15","3,982.62","","0.27%"
"02/13/2015","3,983.27","3,963.81","3,993.12","3,962.94","","0.49%"
"02/12/2015","3,963.81","3,920.45","3,976.36","3,920.45","","1.11%"
"02/11/2015","3,920.45","3,905.48","3,933.64","3,903.56","","0.38%"
"02/10/2015","3,905.48","3,923.71","3,932.08","3,900.30","","-0.46%"
"02/09/2015","3,923.71","3,951.17","3,954.47","3,918.53","","-0.69%"
"02/06/2015","3,951.17","3,931.16","3,963.02","3,931.16","","0.51%"
"02/05/2015","3,931.16","3,917.29","3,957.00","3,913.24","","0.35%"
"02/04/2015","3,917.29","3,915.34","3,924.99","3,911.93","","0.05%"
"02/03/2015","3,915.34","3,861.55","3,918.16","3,860.32","","1.39%"
"02/02/2015","3,861.55","3,836.33","3,864.88","3,832.45","","0.65%"
"01/30/2015","3,836.73","3,839.79","3,846.68","3,808.71","","-0.08%"
"01/29/2015","3,839.79","3,845.37","3,847.96","3,829.44","","-0.15%"
"01/28/2015","3,845.37","3,852.71","3,867.22","3,838.98","","-0.19%"
"01/27/2015","3,852.71","3,837.62","3,857.61","3,814.83","","0.39%"
"01/26/2015","3,837.62","3,862.85","3,863.82","3,822.03","","-0.58%"
"01/23/2015","3,859.89","3,865.59","3,900.74","3,838.56","","-0.15%"
"01/22/2015","3,865.59","3,806.04","3,867.33","3,801.93","","1.56%"
"01/21/2015","3,806.04","3,748.76","3,811.33","3,748.76","","1.53%"
"01/20/2015","3,748.76","3,733.46","3,756.53","3,733.24","","0.41%"
"01/19/2015","3,733.46","3,729.91","3,736.03","3,726.03","","0.10%"
"01/16/2015","3,729.91","3,729.39","3,750.65","3,725.67","","0.01%"
"01/15/2015","3,729.39","3,749.10","3,764.31","3,726.50","","-0.53%"
"01/14/2015","3,749.10","3,786.57","3,791.16","3,745.14","","-0.99%"
"01/13/2015","3,786.57","3,779.32","3,814.64","3,777.26","","0.19%"
"01/12/2015","3,779.32","3,784.65","3,789.45","3,774.75","","-0.10%"
"01/09/2015","3,783.06","3,785.57","3,797.24","3,777.92","","-0.07%"
"01/08/2015","3,785.57","3,778.53","3,804.56","3,778.53","","0.24%"
"01/07/2015","3,776.65","3,776.64","3,794.15","3,775.65","","0.00%"
"01/06/2015","3,776.64","3,797.99","3,805.21","3,774.70","","-0.56%"
"01/05/2015","3,797.99","3,852.11","3,859.12","3,793.90","","-1.38%"
"01/02/2015","3,851.23","3,852.21","3,861.85","3,843.48","","0.01%"
"12/30/2014","3,850.96","3,854.41","3,855.96","3,842.91","","-0.09%"
"12/29/2014","3,854.41","3,818.48","3,865.91","3,818.48","","0.94%"
"12/26/2014","3,818.48","3,812.14","3,833.22","3,809.45","","0.17%"
"12/24/2014","3,812.14","3,820.71","3,823.61","3,804.87","","-0.22%"
"12/23/2014","3,820.58","3,798.88","3,824.62","3,790.17","","0.58%"
"12/22/2014","3,798.47","3,810.23","3,811.68","3,789.26","","-0.31%"
"12/19/2014","3,810.23","3,808.53","3,827.69","3,794.23","","0.04%"
"12/18/2014","3,808.53","3,779.55","3,845.00","3,779.55","","0.78%"
"12/17/2014","3,779.19","3,751.51","3,819.47","3,751.50","","0.74%"
"12/16/2014","3,751.51","3,752.89","3,772.91","3,717.22","","-0.04%"
"12/15/2014","3,752.89","3,802.56","3,815.61","3,738.83","","-1.31%"
"12/12/2014","3,802.56","3,825.33","3,834.89","3,802.36","","-0.60%"
"12/11/2014","3,825.33","3,859.77","3,873.23","3,812.16","","-0.89%"
"12/10/2014","3,859.57","3,913.18","3,925.10","3,853.01","","-1.32%"
"12/09/2014","3,911.27","3,970.21","3,970.21","3,908.77","","-1.43%"
"12/05/2014","3,968.12","3,946.09","3,979.76","3,946.09","","0.67%"
"12/04/2014","3,941.88","3,949.36","3,961.05","3,939.46","","-0.16%"
"12/03/2014","3,948.27","3,948.93","3,960.47","3,945.02","","-0.02%"
"12/02/2014","3,948.93","3,958.49","3,974.50","3,942.52","","-0.24%"
"12/01/2014","3,958.49","3,991.78","3,994.64","3,957.21","","-0.83%"
"11/28/2014","3,991.78","3,981.93","4,002.62","3,975.61","","0.27%"
"11/27/2014","3,981.06","3,962.08","3,982.95","3,961.59","","0.48%"
"11/26/2014","3,962.08","3,975.86","3,987.50","3,960.85","","-0.35%"
"11/25/2014","3,975.86","3,972.04","3,981.20","3,964.50","","0.10%"
"11/24/2014","3,972.04","3,988.19","3,996.95","3,965.51","","-0.40%"
"11/21/2014","3,988.04","3,976.18","4,005.78","3,975.58","","0.30%"
"11/20/2014","3,976.18","3,975.15","3,979.85","3,965.75","","0.03%"
"11/19/2014","3,975.15","3,933.64","3,977.36","3,932.68","","1.06%"
"11/18/2014","3,933.64","3,921.98","3,938.92","3,916.55","","0.30%"
"11/17/2014","3,921.98","3,919.85","3,931.88","3,916.79","","0.05%"
"11/14/2014","3,919.85","3,931.80","3,931.80","3,911.10","","-0.30%"
"11/13/2014","3,931.80","3,921.62","3,939.76","3,919.77","","0.26%"
"11/12/2014","3,921.62","3,891.37","3,929.83","3,882.63","","0.78%"
"11/11/2014","3,891.37","3,890.44","3,895.65","3,878.27","","0.02%"
"11/10/2014","3,890.44","3,888.07","3,892.52","3,875.23","","0.06%"
"11/07/2014","3,888.07","3,891.97","3,899.23","3,886.18","","-0.06%"
"11/06/2014","3,890.30","3,908.87","3,909.97","3,888.21","","-0.46%"
"11/05/2014","3,908.46","3,903.09","3,914.84","3,901.79","","0.19%"
"11/04/2014","3,901.15","3,900.92","3,917.32","3,890.91","","0.00%"
"11/03/2014","3,901.14","3,851.10","3,904.16","3,847.13","","1.30%"
"10/30/2014","3,850.97","3,804.90","3,859.03","3,804.90","","1.21%"
"10/29/2014","3,804.90","3,792.22","3,813.85","3,787.01","","0.33%"
"10/28/2014","3,792.22","3,794.83","3,812.72","3,784.18","","-0.07%"
"10/27/2014","3,794.83","3,822.55","3,828.94","3,784.42","","-0.73%"
"10/24/2014","3,822.55","3,817.21","3,833.30","3,816.37","","0.15%"
"10/23/2014","3,816.88","3,808.90","3,829.38","3,806.79","","0.22%"
"10/22/2014","3,808.67","3,794.50","3,819.57","3,793.49","","0.37%"
"10/21/2014","3,794.50","3,757.11","3,809.44","3,757.11","","1.00%"
"10/20/2014","3,757.11","3,761.74","3,769.47","3,751.73","","-0.10%"
"10/17/2014","3,760.74","3,778.03","3,814.01","3,753.98","","-0.46%"
"10/16/2014","3,778.03","3,791.28","3,800.81","3,770.18","","-0.35%"
"10/15/2014","3,791.28","3,846.23","3,846.23","3,784.53","","-1.43%"
"10/14/2014","3,846.23","3,858.49","3,863.46","3,839.94","","-0.32%"
"10/13/2014","3,858.49","3,832.42","3,871.82","3,832.42","","0.69%"
"10/10/2014","3,831.91","3,884.77","3,885.99","3,827.90","","-1.36%"
"10/09/2014","3,884.81","3,920.01","3,920.08","3,881.01","","-0.73%"
"10/08/2014","3,913.52","3,933.99","3,939.82","3,907.61","","-0.51%"
"10/07/2014","3,933.41","3,948.64","3,948.64","3,921.31","","-0.39%"
"10/06/2014","3,948.68","3,923.36","3,954.32","3,923.09","","0.62%"
"10/03/2014","3,924.31","3,875.58","3,926.23","3,875.58","","1.34%"
"10/02/2014","3,872.52","3,882.76","3,890.35","3,838.87","","-0.25%"
"10/01/2014","3,882.16","3,943.56","3,944.71","3,879.12","","-1.56%"
"09/30/2014","3,943.56","3,944.87","3,952.30","3,932.26","","-0.01%"
"09/29/2014","3,943.88","3,967.02","3,967.54","3,915.20","","-0.62%"
"09/26/2014","3,968.61","3,976.13","3,984.50","3,967.39","","-0.19%"
"09/25/2014","3,976.17","3,973.94","3,981.44","3,965.44","","0.09%"
"09/24/2014","3,972.79","3,962.13","3,977.82","3,961.83","","0.27%"
"09/23/2014","3,962.28","4,000.71","4,001.27","3,956.97","","-0.93%"
"09/22/2014","3,999.34","4,025.86","4,032.42","3,996.67","","-0.73%"
"09/17/2014","4,028.55","3,994.10","4,031.72","3,993.98","","0.87%"
"09/16/2014","3,993.99","3,968.08","4,018.28","3,967.97","","0.65%"
"09/15/2014","3,968.13","3,992.84","3,997.31","3,965.98","","-0.57%"
"09/12/2014","3,990.97","4,026.01","4,038.83","3,987.67","","-0.86%"
"09/11/2014","4,025.73","4,067.22","4,067.33","4,022.49","","-1.02%"
"09/10/2014","4,067.05","4,062.52","4,069.33","4,046.79","","0.11%"
"09/09/2014","4,062.51","4,054.08","4,067.95","4,054.08","","0.06%"
"09/08/2014","4,060.05","4,072.62","4,072.81","4,052.13","","-0.28%"
"09/05/2014","4,071.26","4,086.33","4,086.43","4,062.29","","-0.37%"
"09/04/2014","4,086.33","4,094.65","4,120.17","4,080.28","","-0.20%"
"09/03/2014","4,094.65","4,055.10","4,100.16","4,055.10","","0.98%"
"09/02/2014","4,055.10","4,012.06","4,061.97","4,009.86","","1.07%"
"09/01/2014","4,012.06","3,997.15","4,019.04","3,987.48","","0.39%"
"08/29/2014","3,996.63","3,963.78","3,999.26","3,961.82","","0.83%"
"08/28/2014","3,963.78","3,973.31","3,974.12","3,954.77","","-0.24%"
"08/27/2014","3,973.31","3,952.12","3,974.89","3,950.60","","0.55%"
"08/26/2014","3,951.44","3,945.78","3,963.82","3,942.24","","0.14%"
"08/25/2014","3,945.78","3,950.01","3,952.63","3,941.82","","-0.11%"
"08/22/2014","3,950.01","3,970.34","3,972.95","3,944.05","","-0.49%"
"08/21/2014","3,969.36","3,978.00","3,984.23","3,966.72","","-0.22%"
"08/20/2014","3,978.00","3,947.96","3,983.24","3,945.57","","0.76%"
"08/19/2014","3,947.96","3,953.56","3,957.23","3,939.57","","-0.14%"
"08/18/2014","3,953.56","3,955.38","3,963.86","3,942.90","","-0.05%"
"08/14/2014","3,955.38","3,953.08","3,957.31","3,936.48","","0.07%"
"08/13/2014","3,952.77","3,924.05","3,954.16","3,918.99","","0.73%"
"08/12/2014","3,924.05","3,926.35","3,929.61","3,914.35","","-0.06%"
"08/11/2014","3,926.35","3,894.46","3,930.10","3,892.73","","0.82%"
"08/08/2014","3,894.46","3,906.73","3,906.73","3,880.92","","-0.31%"
"08/07/2014","3,906.73","3,923.37","3,928.06","3,905.81","","-0.42%"
"08/06/2014","3,923.37","3,940.62","3,941.95","3,920.74","","-0.44%"
"08/05/2014","3,940.62","3,934.93","3,945.75","3,931.06","","0.14%"
"08/04/2014","3,934.93","3,904.93","3,937.88","3,902.86","","0.77%"
"08/01/2014","3,904.93","3,875.44","3,907.37","3,874.63","","0.76%"
"07/31/2014","3,875.44","3,906.37","3,906.37","3,858.78","","-0.79%"
"07/30/2014","3,906.37","3,914.86","3,920.20","3,898.73","","-0.22%"
"07/29/2014","3,914.86","3,918.56","3,933.18","3,903.75","","-0.09%"
"07/28/2014","3,918.56","3,918.79","3,924.49","3,911.34","","-0.01%"
"07/25/2014","3,918.79","3,929.51","3,933.61","3,909.79","","-0.27%"
"07/24/2014","3,929.51","3,921.98","3,936.67","3,917.17","","0.19%"
"07/23/2014","3,921.98","3,931.11","3,931.35","3,911.26","","-0.23%"
"07/22/2014","3,931.11","3,936.83","3,950.45","3,927.73","","-0.15%"
"07/21/2014","3,936.83","3,945.89","3,945.89","3,924.13","","-0.22%"
"07/18/2014","3,945.35","3,946.67","3,958.84","3,938.58","","-0.03%"
"07/17/2014","3,946.67","3,964.22","3,976.68","3,943.24","","-0.44%"
"07/15/2014","3,964.22","3,964.81","3,985.85","3,956.25","","-0.01%"
"07/14/2014","3,964.81","3,978.32","3,985.49","3,955.43","","-0.24%"
"07/11/2014","3,974.45","3,967.36","3,977.24","3,962.01","","0.18%"
"07/10/2014","3,967.36","3,974.34","3,976.38","3,948.24","","-0.18%"
"07/09/2014","3,974.34","3,920.66","3,978.12","3,920.66","","1.37%"
"07/08/2014","3,920.66","3,882.17","3,922.39","3,879.53","","0.99%"
"07/07/2014","3,882.17","3,887.55","3,890.21","3,871.00","","-0.14%"
"07/04/2014","3,887.55","3,893.48","3,897.17","3,883.27","","-0.15%"
"07/03/2014","3,893.48","3,887.72","3,897.70","3,878.33","","0.15%"
"07/02/2014","3,887.72","3,871.02","3,888.86","3,868.27","","0.43%"
"07/01/2014","3,871.02","3,875.73","3,880.12","3,866.28","","-0.12%"
"06/30/2014","3,875.73","3,874.47","3,876.84","3,866.93","","0.03%"
"06/27/2014","3,874.47","3,886.91","3,890.73","3,872.74","","-0.32%"
"06/26/2014","3,886.91","3,893.83","3,893.83","3,876.86","","-0.18%"
"06/25/2014","3,893.83","3,902.03","3,902.03","3,885.87","","-0.21%"
"06/24/2014","3,902.03","3,879.98","3,903.88","3,876.99","","0.57%"
"06/23/2014","3,879.98","3,870.61","3,881.52","3,861.42","","0.25%"
"06/20/2014","3,870.20","3,893.56","3,894.74","3,865.37","","-0.60%"
"06/19/2014","3,893.56","3,869.30","3,896.07","3,869.30","","0.63%"
"06/18/2014","3,869.30","3,827.68","3,875.16","3,823.59","","1.09%"
"06/17/2014","3,827.68","3,841.28","3,842.13","3,824.82","","-0.35%"
"06/16/2014","3,841.28","3,863.13","3,863.46","3,839.69","","-0.57%"
"06/13/2014","3,863.13","3,890.77","3,892.17","3,856.83","","-0.71%"
"06/12/2014","3,890.77","3,907.07","3,907.07","3,883.12","","-0.41%"
"06/11/2014","3,906.91","3,929.53","3,930.29","3,895.57","","-0.58%"
"06/10/2014","3,929.53","3,912.01","3,934.97","3,903.55","","0.45%"
"06/09/2014","3,912.01","3,936.37","3,942.07","3,908.22","","-0.62%"
"06/06/2014","3,936.37","3,940.35","3,945.18","3,934.73","","-0.10%"
"06/05/2014","3,940.35","3,916.96","3,942.02","3,914.40","","0.60%"
"06/04/2014","3,916.96","3,914.19","3,918.20","3,900.05","","0.21%"
"06/03/2014","3,908.83","3,891.19","3,908.83","3,883.44","","0.45%"
"06/02/2014","3,891.19","3,903.81","3,920.91","3,885.98","","-0.32%"
"05/30/2014","3,903.81","3,944.21","3,948.84","3,893.85","","-1.02%"
"05/29/2014","3,944.21","3,929.30","3,946.08","3,926.68","","0.38%"
"05/28/2014","3,929.30","3,930.02","3,937.68","3,919.25","","-0.02%"
"05/27/2014","3,930.02","3,959.01","3,971.47","3,923.03","","-0.73%"
"05/26/2014","3,959.01","3,961.79","3,970.40","3,957.06","","-0.03%"
"05/23/2014","3,960.06","3,926.87","3,964.01","3,926.87","","0.89%"
"05/22/2014","3,925.31","3,881.35","3,927.85","3,881.35","","1.13%"
"05/20/2014","3,881.35","3,940.09","3,940.09","3,867.45","","-1.37%"
"05/19/2014","3,935.28","3,970.81","3,971.90","3,929.10","","-0.86%"
"05/16/2014","3,969.38","3,949.29","3,972.55","3,939.91","","0.56%"
"05/15/2014","3,947.20","3,964.09","3,967.59","3,929.46","","-0.43%"
"05/14/2014","3,964.09","3,956.33","3,965.69","3,938.09","","0.20%"
"05/13/2014","3,956.33","3,920.17","3,959.51","3,914.27","","0.92%"
"05/12/2014","3,920.17","3,920.66","3,923.43","3,901.42","","0.41%"
"05/09/2014","3,904.06","3,913.67","3,913.83","3,896.66","","-0.18%"
"05/08/2014","3,910.93","3,904.04","3,922.22","3,893.93","","0.19%"
"05/07/2014","3,903.68","3,891.53","3,905.31","3,887.88","","0.31%"
"05/06/2014","3,891.53","3,907.00","3,907.00","3,877.72","","-0.40%"
"05/05/2014","3,907.00","3,938.90","3,938.90","3,905.16","","-0.58%"
"05/02/2014","3,929.85","3,910.38","3,932.05","3,905.30","","0.52%"
"04/30/2014","3,909.64","3,848.09","3,913.97","3,847.08","","1.63%"
"04/29/2014","3,846.91","3,814.24","3,850.89","3,814.24","","0.89%"
"04/28/2014","3,812.86","3,823.65","3,825.80","3,806.49","","-0.28%"
"04/25/2014","3,823.65","3,870.75","3,872.85","3,820.33","","-1.18%"
"04/24/2014","3,869.16","3,872.59","3,878.40","3,857.73","","-0.06%"
"04/23/2014","3,871.61","3,880.31","3,883.77","3,868.09","","-0.18%"
"04/22/2014","3,878.50","3,882.13","3,887.86","3,872.02","","-0.24%"
"04/21/2014","3,887.86","3,898.18","3,903.98","3,884.17","","-0.20%"
"04/17/2014","3,895.63","3,913.95","3,918.91","3,890.63","","-0.42%"
"04/16/2014","3,912.24","3,887.02","3,913.02","3,879.84","","0.90%"
"04/15/2014","3,877.49","3,892.93","3,895.78","3,858.09","","-0.41%"
"04/14/2014","3,893.51","3,857.32","3,895.38","3,854.01","","0.65%"
"04/11/2014","3,868.35","3,854.65","3,874.76","3,822.44","","0.37%"
"04/10/2014","3,853.95","3,863.85","3,869.16","3,837.06","","-0.26%"
"04/09/2014","3,863.92","3,820.76","3,866.54","3,819.93","","1.09%"
"04/08/2014","3,822.19","3,773.29","3,828.79","3,768.69","","1.16%"
"04/07/2014","3,778.26","3,768.08","3,783.54","3,757.82","","0.31%"
"04/04/2014","3,766.41","3,792.37","3,813.05","3,762.97","","-0.72%"
"04/03/2014","3,793.64","3,809.86","3,826.52","3,779.99","","-0.43%"
"04/02/2014","3,809.86","3,792.19","3,813.68","3,785.00","","0.40%"
"04/01/2014","3,794.62","3,782.10","3,799.34","3,770.35","","0.58%"
"03/31/2014","3,772.76","3,761.88","3,786.73","3,749.53","","0.34%"
"03/28/2014","3,759.79","3,742.98","3,766.33","3,742.98","","0.47%"
"03/27/2014","3,742.36","3,693.69","3,746.27","3,677.56","","1.22%"
"03/26/2014","3,697.14","3,710.29","3,721.58","3,689.82","","-0.29%"
"03/25/2014","3,707.74","3,655.00","3,711.34","3,652.49","","1.33%"
"03/24/2014","3,658.94","3,638.56","3,660.96","3,628.50","","0.71%"
"03/21/2014","3,633.20","3,654.43","3,680.61","3,630.31","","-0.62%"
"03/20/2014","3,656.05","3,642.30","3,663.22","3,616.84","","0.47%"
"03/19/2014","3,638.80","3,673.91","3,674.85","3,633.66","","-0.95%"
"03/18/2014","3,673.62","3,631.34","3,681.54","3,628.56","","1.17%"
"03/17/2014","3,631.28","3,611.78","3,633.73","3,611.78","","0.54%"
"03/14/2014","3,611.65","3,630.04","3,635.06","3,607.32","","-0.53%"
"03/13/2014","3,630.76","3,623.29","3,638.34","3,607.26","","0.21%"
"03/12/2014","3,623.29","3,659.05","3,659.05","3,619.15","","-0.98%"
"03/11/2014","3,659.30","3,656.62","3,669.96","3,650.88","","0.19%"
"03/10/2014","3,652.51","3,702.06","3,704.57","3,651.20","","-1.22%"
"03/07/2014","3,697.79","3,732.77","3,740.71","3,694.99","","-0.87%"
"03/06/2014","3,730.39","3,715.36","3,736.28","3,703.86","","0.39%"
"03/05/2014","3,715.81","3,714.36","3,719.06","3,697.70","","0.32%"
"03/04/2014","3,703.81","3,661.48","3,707.29","3,661.48","","1.15%"
"03/03/2014","3,661.64","3,720.03","3,720.03","3,658.85","","-1.54%"
"02/28/2014","3,718.88","3,689.73","3,722.86","3,682.94","","0.81%"
"02/27/2014","3,689.01","3,675.10","3,695.03","3,665.41","","0.37%"
"02/26/2014","3,675.28","3,633.86","3,682.93","3,632.70","","1.14%"
"02/25/2014","3,633.78","3,642.34","3,644.44","3,628.33","","-0.18%"
"02/24/2014","3,640.44","3,626.25","3,654.62","3,616.62","","0.38%"
"02/21/2014","3,626.69","3,644.27","3,644.27","3,620.16","","-0.40%"
"02/20/2014","3,641.09","3,641.25","3,648.34","3,615.18","","0.00%"
"02/19/2014","3,641.25","3,648.41","3,649.75","3,617.32","","-0.19%"
"02/18/2014","3,648.03","3,671.66","3,684.32","3,624.25","","-0.64%"
"02/17/2014","3,671.70","3,666.48","3,680.12","3,656.64","","0.14%"
"02/14/2014","3,666.48","3,600.80","3,672.61","3,600.80","","1.74%"
"02/13/2014","3,603.95","3,605.69","3,606.80","3,563.39","","-0.04%"
"02/12/2014","3,605.45","3,548.96","3,608.84","3,548.96","","1.59%"
"02/11/2014","3,548.88","3,507.22","3,573.07","3,506.42","","1.37%"
"02/10/2014","3,501.00","3,485.78","3,505.14","3,479.33","","0.45%"
"02/07/2014","3,485.41","3,446.99","3,490.60","3,435.49","","1.11%"
"02/06/2014","3,446.99","3,412.61","3,453.12","3,412.61","","1.12%"
"02/05/2014","3,408.89","3,406.43","3,413.05","3,390.29","","0.05%"
"02/04/2014","3,407.26","3,394.63","3,422.17","3,393.67","","0.41%"
"02/03/2014","3,393.27","3,442.67","3,450.15","3,383.64","","-1.34%"
"01/31/2014","3,439.41","3,399.21","3,457.74","3,369.63","","1.42%"
"01/30/2014","3,391.31","3,392.31","3,442.11","3,377.69","","-0.06%"
"01/29/2014","3,393.31","3,484.60","3,489.57","3,389.84","","-2.69%"
"01/28/2014","3,487.00","3,521.25","3,528.86","3,484.97","","-0.96%"
"01/27/2014","3,520.82","3,596.63","3,605.50","3,517.66","","-2.14%"
"01/24/2014","3,597.98","3,673.13","3,673.45","3,590.65","","-2.05%"
"01/23/2014","3,673.23","3,703.93","3,709.06","3,661.05","","-0.73%"
"01/22/2014","3,700.08","3,679.85","3,708.62","3,671.91","","0.55%"
"01/21/2014","3,679.77","3,685.68","3,700.82","3,674.36","","-0.19%"
"01/20/2014","3,686.68","3,704.88","3,706.94","3,683.20","","-0.48%"
"01/17/2014","3,704.44","3,668.87","3,709.28","3,662.87","","0.86%"
"01/16/2014","3,673.00","3,655.96","3,678.20","3,643.55","","0.63%"
"01/15/2014","3,650.07","3,621.86","3,656.69","3,620.47","","0.96%"
"01/14/2014","3,615.22","3,618.85","3,626.42","3,611.60","","-0.10%"
"01/13/2014","3,618.80","3,620.11","3,626.85","3,613.65","","-0.05%"
"01/10/2014","3,620.46","3,640.57","3,640.57","3,610.59","","-0.68%"
"01/09/2014","3,645.12","3,689.33","3,695.78","3,641.43","","-1.21%"
"01/08/2014","3,689.76","3,672.51","3,695.11","3,670.53","","0.44%"
"01/07/2014","3,673.68","3,695.05","3,698.04","3,672.06","","-0.58%"
"01/06/2014","3,694.99","3,699.46","3,702.08","3,687.36","","-0.10%"
"01/03/2014","3,698.60","3,694.48","3,707.21","3,684.30","","0.12%"
"01/02/2014","3,694.33","3,704.16","3,728.87","3,663.00","","-0.13%"
