Semana,Linea,LTS
2022-04-10,N339,9397.4
2019-10-27,LI41,46850.42
2019-12-22,LI41,39204.73
2020-10-11,LI41,31493.73
2020-09-20,LI41,33180.65
2019-11-17,LI41,46263.61
2019-07-28,LI41,41403.5
2022-02-27,203M,103425.66
2022-11-27,N339,9883.67
2021-12-19,N339,8272.31
2021-10-31,N339,6509
2020-12-06,N339,4821.61
2019-12-01,N339,25030.51
2023-07-02,203I,72960.23
2022-12-25,203I,76866.3900000001
2023-03-26,L138,11136.89
2023-01-22,L138,9938.3
2020-08-23,L103,11074.1
2023-06-18,L133/125,10504.32
2019-07-28,L103,23858.53
2023-08-20,L101,9206.4
2023-06-18,L101,6336.88
2020-12-06,L102,3712.97
2020-02-16,L110,20779.2
2023-08-20,N339,10526.02
2023-07-02,N339,10935.02
2023-04-09,N339,9790.72
2023-03-05,N339,11625.77
2023-02-19,N339,8612.31
2022-09-04,N339,8678.17
2021-10-10,N339,6057
2021-05-16,N339,3817.74
2020-11-15,LMAV,30.2
2020-05-17,LMAV,111.4
2021-11-14,N339,8215
2020-02-02,LI41,43125.98
2022-06-12,203M,105807.04
2020-10-25,LI41,36806.55
2020-09-06,LI41,36041.07
2022-05-15,203M,105170.89
2023-06-18,203M,90208.08
2023-06-11,203M,97485.2800000001
2023-06-04,203M,101805.87
2023-05-14,203M,102261.97
2023-04-16,203M,100862.15
2023-04-02,203M,88680.5699999999
2023-03-12,203M,119933.15
2022-12-18,203M,94573.1699999999
2022-12-11,203M,109735.55
2022-12-04,203M,103959.07
2022-11-27,203M,110161.56
2022-11-20,203M,102443.87
2022-11-13,203M,113300.79
2022-11-06,203M,109998.13
2022-10-30,203M,106933.89
2022-10-23,203M,111014.42
2022-10-16,203M,103078.26
2022-10-09,203M,96055.9500000001
2022-10-02,203M,99233.7900000001
2022-09-25,203M,103500.83
2022-09-18,203M,100412.37
2022-09-04,203M,105120.69
2022-08-28,203M,99308.1699999999
2022-08-21,203M,95345.3900000001
2022-07-31,203M,112689.9
2022-07-17,203M,97404.94
2022-07-10,203M,111783.49
2022-07-03,203M,107518.23
2022-06-26,203M,80104.1400000001
2022-06-19,203M,102512.9
2022-06-05,203M,114663.97
2022-05-29,203M,114056.98
2022-05-22,203M,106247.89
2022-05-08,203M,118141.17
2022-05-01,203M,113051.81
2022-04-24,203M,111947.88
2022-04-17,203M,111939.56
2022-04-10,203M,104860.15
2022-04-03,203M,114805.29
2022-04-03,203I,103175.83
2022-03-27,203M,111281.45
2022-03-20,203M,107976.97
2022-03-13,203M,115646.37
2022-01-30,203M,104101.29
2022-01-23,203M,99105.1800000001
2022-01-16,203M,91493.41
2021-12-26,203M,86679.57
2021-12-19,203M,109232.35
2021-12-12,203M,117911.28
2021-12-05,203M,96508.53
2021-11-28,203M,128598.42
2021-10-10,LI41,40315.4
2023-09-24,N339,10849.72
2023-04-02,N339,9322.66
2022-08-28,N339,8859.88
2022-08-21,N339,8236.93
2022-06-12,N339,9603.01
2022-05-01,N339,9954.05
2020-06-28,LI41,35122.61
2023-03-19,N339,9172.82
2022-06-19,N339,9473.75
2021-12-12,N339,8826.04
2020-04-12,LIGM,279.07
2023-11-12,L440,26630.82
2023-11-05,L440,86064.16
2023-10-29,L315,25727.74
2023-10-29,L440,82308.3900000001
2023-10-22,L440,85245.6100000002
2023-10-22,L315,24783.8
2023-10-15,L440,78371.12
2023-10-08,L440,78204.14
2023-10-01,L440,84594.5999999999
2023-09-24,L440,81273.0699999999
2023-09-17,L315,28268.34
2023-09-17,L440,84126.3099999999
2023-09-10,L440,87252.67
2023-09-03,L440,82979.5800000001
2023-08-27,L440,85280.14
2023-08-27,L315,26024.65
2023-08-20,L440,73924.38
2023-08-13,L440,80809.7199999999
2023-08-13,L315,26776.94
2023-08-06,L440,84645.4000000001
2023-07-30,L440,89492.66
2023-07-30,L315,22073.37
2023-07-23,L440,77277.1500000001
2023-07-16,L440,72722.32
2023-07-09,L440,87728.8700000001
2023-07-02,L315,19534.51
2023-07-02,L440,73813.6
2023-06-25,L440,87254.94
2023-06-25,L315,23602.97
2023-06-18,L440,70846.5
2023-06-11,L315,24317.54
2023-06-11,L440,85249.0299999999
2023-06-04,L440,77066.45
2023-05-28,L440,98705.7399999999
2023-05-21,L440,69137.48
2023-05-14,L440,82049.22
2023-05-14,L315,24058.75
2023-05-07,L440,81749.12
2023-05-07,L315,20981.66
2023-04-30,L440,82515.4399999999
2023-04-23,L315,22983.73
2023-04-23,L440,85091.4999999999
2023-04-16,L440,86353.68
2023-04-09,L440,87986.3800000001
2023-04-02,L440,73447.21
2023-03-26,L440,91495.9
2023-03-19,L440,73058.28
2023-03-12,L315,22167.57
2023-03-12,L440,92089.95
2023-03-05,L440,84053.42
2022-12-18,L440,69692.2399999999
2022-12-18,L315,20368.38
2022-12-11,L440,81576.2100000001
2022-12-11,L315,21504.37
2022-12-04,L440,70279.93
2022-11-27,L440,84448.65
2022-11-27,L315,24073.91
2022-11-20,L440,80128.96
2022-11-13,L315,27254.44
2022-11-13,L440,84676.7500000001
2022-11-06,L315,26735.58
2022-11-06,L440,84079
2022-10-30,L440,85835.33
2022-10-30,L315,24547.76
2022-10-23,L440,83697
2022-10-23,L315,23811.18
2022-10-16,L315,23356.2
2022-10-16,L440,85607.3200000002
2022-10-09,L315,22284.1
2022-10-09,L440,80776.77
2022-10-02,L440,78946.31
2022-10-02,L315,21834.9
2022-09-25,L440,87157.54
2022-09-25,L315,24207.85
2022-09-18,L315,24756.2
2022-09-18,L440,84473.59
2022-09-11,L440,82275.7700000001
2022-09-11,L315,25213.04
2022-09-04,L315,25821.94
2022-09-04,L440,81108.87
2022-08-28,L315,23501.16
2022-08-28,L440,75006.26
2022-08-21,L315,24744.87
2022-08-21,L440,74856.7200000001
2022-08-14,L440,72177.93
2022-08-07,L440,77409.63
2022-07-31,L440,77791.34
2022-07-24,L440,66110.45
2022-07-24,L315,20407.11
2022-07-17,L315,20509.97
2022-07-10,L440,78503.3600000002
2022-07-03,L315,26307.34
2022-07-03,L740,23946.41
2022-06-26,L440,80319.33
2022-06-26,L315,24781.51
2022-06-19,L315,27478.48
2022-06-12,L315,24678.09
2022-06-05,L315,26040.94
2022-05-29,L315,26259.32
2022-05-29,L440,81214.9200000001
2022-05-22,L315,26577.88
2022-05-15,L315,24286.75
2022-05-15,L440,72705.74
2022-05-08,L315,25528.15
2022-05-08,L440,80345.83
2022-05-01,L315,26053.34
2022-05-01,L440,83512.8
2022-04-24,L315,25752.1
2022-04-17,L315,25814.66
2022-04-17,L440,78057.6399999999
2022-04-10,L315,11930.82
2022-04-10,L440,75046.11
2022-04-03,L315,26763.1
2022-04-03,L440,80596.2400000001
2022-03-27,L440,79040.1999999999
2022-03-27,L315,24045.96
2022-03-20,L440,73324.4199999999
2022-03-20,L315,24744.91
2022-03-13,L315,25187.66
2022-03-13,L440,74825.73
2022-03-06,L440,78489.5599999999
2022-03-06,L315,19826.18
2022-02-27,L315,19602.89
2021-12-19,L315,19812.18
2021-12-12,L315,22751.14
2021-09-26,L315,14877.18
2021-09-19,L315,13874.46
2021-09-12,L315,13405.64
2021-09-05,L315,13943.69
2021-08-29,L315,15709.54
2021-08-22,L315,17905.81
2021-08-15,L315,16513.85
2021-08-08,L315,17622.99
2021-08-01,L315,17767.85
2021-07-11,L315,18074.61
2021-07-04,L315,15058.25
2021-06-27,L315,15877.74
2021-06-13,L315,14844.66
2021-06-06,L315,14578.69
2021-05-30,L315,14617.22
2021-05-23,L315,13744.17
2021-05-16,L315,17683.34
2021-05-09,L315,17267.66
2021-04-25,L315,16455.29
2021-04-18,L315,16710.99
2021-04-11,L315,17623.4
2021-04-04,L315,17392.08
2021-03-28,L315,15129.9
2021-03-21,L315,14162.19
2021-03-14,L315,17589.58
2021-02-28,L315,15856.99
2021-02-21,L315,14079.61
2021-02-14,L315,11922.48
2020-12-13,L315,15094.6
2020-03-15,L315,18995.73
2020-03-08,L315,21399.35
2020-02-23,L315,14829.79
2019-12-08,L315,20520.85
2019-12-01,L315,21408.47
2019-11-24,L315,21592.75
2019-11-17,L315,19450.43
2019-11-10,L740,24271.62
2019-11-10,L315,21398.88
2019-11-03,L315,21627.58
2019-10-27,L315,22090.38
2019-10-20,L315,21779.66
2019-10-13,L315,21651.51
2019-10-06,L315,23644.03
2019-09-29,L315,22635.32
2019-09-22,L315,16811.45
2019-09-15,L315,17652.88
2019-09-08,L315,16557.74
2019-09-01,L315,16041.71
2019-08-25,L315,21631.91
2019-08-18,L315,19165.78
2019-08-11,L315,19211.87
2019-08-04,L315,22683.2899999999
2019-07-28,L315,17123.81
2019-07-28,L440,72055.270000001
2019-07-21,L315,12987.78
2019-07-14,L315,16638.45
2019-07-07,L315,22474.48
2019-06-30,L315,23527.38
2019-06-23,L315,16083.39
2019-06-16,L315,13374.1
2019-06-09,L315,20384.74
2019-06-02,L315,22445.43
2019-05-26,L315,11274
2019-05-19,L315,14819.87
2019-05-12,L315,10341.04
2019-05-05,L315,19288.24
2019-04-28,L315,15002.86
2019-04-21,L315,20799.19
2019-04-14,L315,19832.28
2019-04-07,L315,18812.72
2019-03-31,L315,17460.58
2019-03-24,L315,20009.47
2019-03-17,L315,20363.08
2019-03-10,L315,19481.91
2019-03-03,L315,16292.6
2019-01-06,L315,13087.65
2023-02-19,L440,59474.56
2022-07-17,L440,62207.19
2022-07-03,L440,76020.36
2022-06-19,L440,76612.7299999999
2022-06-12,L440,67646.56
2022-06-05,L440,78643.07
2022-05-22,L440,70615.74
2022-04-24,L440,77131.42
2022-02-27,L440,64045.5
2022-02-20,L440,63648.12
2022-02-13,L440,58242
2022-02-06,L440,67221.2900000001
2022-01-30,L440,60274.0300000001
2022-01-23,L440,55468.89
2021-12-19,L440,78235.7600000001
2021-12-12,L440,75914.52
2021-12-05,L440,68695.4700000001
2021-11-28,L440,71162.2199999999
2021-11-21,L440,68492.78
2021-11-07,L440,76231.7200000001
2021-10-31,L440,74760.26
2021-10-24,L440,75059.15
2021-10-17,L440,74421.62
2021-10-10,L440,72926.2200000001
2021-10-03,L440,70541.9100000001
2021-09-26,L440,72863.65
2021-09-19,L440,71299.74
2021-09-12,L440,72858.96
2021-09-05,L440,72298.9600000001
2021-08-29,L440,70546.7
2021-08-22,L440,62089.61
2021-08-15,L440,70341.89
2021-08-08,L440,65580.48
2021-08-01,L440,69640.62
2021-07-25,L440,70766.29
2021-07-18,L440,65335.5599999999
2021-07-11,L440,69762.02
2021-07-04,L440,63382.19
2021-06-27,L440,72271.29
2021-06-20,L440,61277.69
2021-06-13,L440,59174.73
2021-06-06,L440,67247.65
2021-05-30,L440,59742.98
2021-05-16,L440,68218.4800000001
2021-05-09,L440,68187.01
2021-05-02,L440,69187.21
2021-04-25,L440,65173.72
2021-04-18,L440,64365.87
2021-04-11,L440,65334.28
2021-04-04,L440,70769.26
2021-03-28,L440,59330.27
2021-03-21,L440,57554.3900000001
2021-03-14,L440,67348.7799999999
2020-03-15,L440,63658.3900000001
2020-03-08,L440,78500.5100000001
2020-03-01,L440,80064.45
2020-02-16,L440,64033.8500000001
2020-02-09,L440,64270.92
2020-02-02,L440,66209.41
2020-01-26,L440,66056.1600000001
2020-01-19,L440,65978.96
2020-01-12,L440,64288.1400000001
2020-01-05,L440,65065.06
2019-12-22,L440,63209.19
2019-12-15,L440,77777.6999999999
2019-12-08,L440,78388.0499999998
2019-12-01,L440,78631.17
2019-11-03,L440,84365.58
2019-10-27,L440,80129.38
2019-10-20,L440,82901.39
2019-10-13,L440,75962.68
2019-10-06,L440,83765.63
2019-09-29,L440,83504.6900000001
2019-09-22,L440,75396.8399999999
2019-09-15,L440,75812.4200000001
2019-09-08,L440,74034.5000000001
2019-09-01,L440,66283.7
2019-08-25,L440,85975.0600000009
2019-08-18,L440,77146.6500000013
2019-08-11,L440,72747.5300000012
2019-08-04,L440,91228.1400000008
2019-07-21,L440,78275.3500000007
2019-07-14,L440,81571.6800000008
2019-07-07,L440,82692.1600000007
2019-06-30,L440,84204.5300000009
2019-06-23,L440,64476.64
2019-06-16,L440,55752.4800000001
2019-06-09,L440,74350.7499999999
2019-06-02,L440,77414
2019-05-26,L440,54128.4100000001
2019-05-19,L440,62210.98
2019-05-12,L440,59907.2
2019-05-05,L440,89939.52
2019-04-28,L440,59776.2199999999
2019-04-21,L440,78445.9500000002
2019-04-14,L440,72428.48
2019-04-07,L440,76112.43
2019-03-31,L440,72341.26
2019-03-24,L440,73715.12
2019-03-17,L440,79971.1199999999
2019-03-10,L440,84736.48
2019-03-03,L440,71209.43
2019-02-24,L440,63352.3499999999
2019-02-17,L440,70373.9900000002
2019-02-10,L440,64139.0499999999
2019-02-03,L440,65407.4200000001
2019-01-27,L440,65432.61
2019-01-20,L440,63798.43
2019-01-13,L440,68265.1000000002
2019-01-06,L440,62211.33
2018-12-30,L440,33289.1100000001
2023-10-15,L315,26414.96
2023-09-24,L315,22429.32
2023-08-20,L315,24227.06
2023-07-23,L315,20800.29
2023-07-09,L315,22273.01
2022-11-20,L315,21923.34
2022-01-16,L440,49881.55
2022-01-09,L440,50006.87
2022-01-02,L440,58404.64
2021-12-26,L440,45188.21
2021-11-14,L440,75747.8000000001
2021-05-23,L440,52372.3
2021-03-07,L440,63859.1800000001
2021-02-28,L440,60313.18
2021-02-21,L440,58462.43
2021-02-07,L440,57572.9899999999
2021-01-31,L440,57060.15
2021-01-24,L440,51896.63
2020-12-20,L440,51482.42
2020-12-13,L440,62226.0500000001
2020-12-06,L440,57008.45
2020-11-29,L440,63294.11
2020-11-22,L440,54529.56
2020-11-15,L440,61999.1899999999
2020-11-08,L440,61679.85
2020-11-01,L440,60138.87
2019-11-24,L440,82457.62
2019-11-17,L440,75844.7299999999
2019-11-10,L440,82678.9599999999
2020-02-23,L440,59618.76
2021-11-28,L315,21288.24
2021-11-14,L315,16602.25
2020-03-22,L440,34158.05
2023-11-05,L315,25944.39
2023-10-01,L315,23235.99
2023-09-10,L315,22518.82
2023-08-06,L315,26034.37
2023-06-18,L315,19318.55
2023-04-09,L315,26394.72
2023-04-02,L315,18567.18
2021-02-14,L440,45387.61
2021-01-17,L440,41744.62
2021-01-10,L440,35666.2
2021-01-03,L440,56019.5099999999
2020-12-27,L440,51780.47
2020-10-25,L440,54395.41
2020-10-18,L440,51866.59
2020-10-11,L440,55230.04
2020-10-04,L440,49636.66
2020-09-27,L440,64295.92
2020-09-20,L440,56935.09
2020-09-13,L440,56717.14
2020-09-06,L440,57449.13
2020-08-09,L440,56244.9299999999
2023-02-26,L440,69270.76
2023-02-12,L440,60939.8
2023-02-05,L440,67066.4900000001
2023-01-22,L440,67388.1199999999
2023-01-15,L440,63595.29
2023-01-08,L440,66985.51
2023-01-01,L440,63022.56
2022-12-25,L440,65829.01
2023-10-22,L740,23422.74
2023-09-03,L315,24547.23
2023-07-16,L315,22032.31
2023-05-28,L315,27485.33
2019-12-29,L440,55576.9100000001
2021-07-18,L740,17635.57
2020-05-10,L440,52354.9200000001
2020-03-29,L440,38427.39
2023-04-16,L315,21880.4
2023-03-26,L315,25813.65
2023-03-19,L315,17816.04
2023-03-05,L315,22734.79
2023-02-26,L315,21543.41
2023-02-19,L315,19155.17
2023-02-12,L315,21389.84
2023-02-05,L315,20389.39
2022-12-25,L315,18242.59
2022-11-13,L740,23480.27
2022-11-06,L740,23505.98
2022-10-30,L740,24075.56
2022-08-14,L315,23241.21
2022-08-07,L315,25333.07
2022-07-31,L315,23549.76
2022-07-10,L315,24657.34
2022-02-20,L315,19016.97
2022-02-06,L315,15936.82
2022-01-30,L315,16188.42
2021-12-05,L315,19434.48
2021-11-28,L740,21650.62
2021-11-21,L315,16545.65
2021-11-21,L740,19307.35
2021-11-07,L315,16294.15
2021-10-31,L315,15790.04
2021-10-24,L315,15410.02
2021-10-17,L315,13151.47
2021-10-10,L315,10676.11
2021-03-07,L315,15154.66
2019-12-15,L315,21028.59
2019-01-20,L315,14604.43
2023-07-23,L740,20635.68
2023-07-09,L740,22919.62
2023-07-02,L740,17529.07
2023-05-14,L740,23770.42
2021-08-22,L740,18539.86
2020-08-30,L440,50609.54
2020-08-23,L440,61397.45
2020-08-16,L440,54256.07
2020-08-02,L440,56378.26
2020-07-26,L440,55143.42
2020-07-19,L440,54167.27
2020-07-05,L440,46579.73
2020-06-21,L440,52728.48
2023-06-25,L740,22137.41
2023-02-05,L740,20154.38
2020-06-28,L440,52447.76
2020-06-14,L440,53599.19
2020-05-31,L440,55684.26
2020-05-24,L440,51398.37
2020-05-17,L440,56737.05
2020-04-12,L440,48461.9
2020-04-05,L440,35190.61
2022-10-02,L740,22327.92
2020-11-22,L315,11907.9
2020-11-15,L315,15538.36
2023-09-17,L740,22867.77
2023-01-22,L315,17606.77
2020-05-03,L440,52333.98
2020-04-26,L440,45864.17
2020-04-19,L440,47169.3500000001
2020-12-27,L315,14095
2020-10-25,L315,13510.17
2022-04-24,L740,22190.59
2022-10-16,N339,8856.92
2020-03-15,LI41,36281.53
2020-12-06,LI41,29808.09
2020-10-18,LI41,35241.15
2020-04-12,LI41,27633.73
2020-02-09,LI41,39232.55
2021-05-23,203M,77544.88
2021-05-16,203M,91596.3500000001
2021-05-09,203M,96696.0599999999
2020-09-13,LI41,34803.95
2020-08-30,LI41,37645.49
2019-11-24,LI41,47361.91
2020-11-22,LI41,35700.19
2020-08-02,LI41,35618.06
2020-07-26,LI41,35477.05
2023-11-12,L103,5551.81
2021-02-14,LI41,29165.58
2020-01-26,LI41,39892.82
2020-07-19,LI41,32614.74
2023-05-28,203M,98560.86
2023-04-30,203M,97445.23
2023-04-23,203M,104837.66
2023-03-26,203M,103891.76
2023-03-19,203M,101889.38
2023-03-05,203M,115576.33
2022-09-11,203M,103379.11
2022-08-14,203M,98153.8200000001
2022-08-07,203M,90393.23
2022-07-31,203I,95538.22
2022-04-03,LI41,47548.37
2021-09-19,203M,96916.64
2021-09-12,203M,99539.5799999999
2021-09-12,LI41,41900.49
2021-09-05,203M,96916.75
2021-08-29,203M,96354.9900000001
2021-08-22,203M,95200.6700000001
2021-08-15,203M,87452.66
2021-08-08,203M,95215.8500000001
2021-08-01,203M,92159.77
2021-07-25,203M,88428.0600000001
2021-07-18,203M,89740.2599999999
2021-07-11,203M,88429.62
2021-07-04,203M,82585.7100000001
2021-06-27,203M,91266.9599999999
2021-06-20,203M,85697.31
2021-06-13,203M,87173.8300000001
2022-10-02,N339,8148.73
2020-01-19,LI41,39749.26
2023-09-03,L740,22821.49
2022-11-27,L740,23090.91
2020-05-10,L315,11952.4
2020-02-16,L315,16635.84
2021-07-11,L110,18505.36
2023-11-05,L126,5833.32
2021-05-23,L110,6412.33
2022-01-09,L103,18343.06
2021-08-22,203I,93686.38
2020-07-19,359V,476
2020-07-12,359V,76.05
2019-06-23,N339,24218.68
2019-06-16,N339,23532.41
2019-06-02,N339,23565.34
2019-05-26,N339,18380.61
2019-05-19,N339,22870.62
2019-05-12,N339,22649.28
2019-03-31,N339,23335.47
2019-03-03,N339,21914.53
2019-02-03,N339,20643.52
2019-01-20,N339,21998.11
2023-05-28,L740,21649.6
2023-03-12,L740,22088.39
2021-12-12,L740,22763.59
2020-12-06,L315,14067.07
2020-11-08,L315,16089.99
2018-12-30,L315,7567.29
2021-07-25,L315,15836.43
2021-02-07,L315,13982.81
2021-01-31,L315,14502.88
2021-01-24,L315,10969.89
2021-01-17,L315,8069
2020-11-29,L315,15264.06
2020-11-01,L315,15931.16
2020-03-22,L315,11002.18
2020-03-01,L315,19646.26
2020-01-19,L315,15491.34
2020-01-12,L315,16031.03
2020-01-05,L315,16009.46
2019-12-22,L315,16659.84
2019-02-24,L315,15241.05
2019-02-17,L315,15133.77
2019-02-03,L315,15398.09
2021-03-14,L740,19905.31
2023-08-13,L740,22287.65
2023-08-06,L740,23897.25
2023-09-10,L740,21875.58
2020-07-26,L315,14564.89
2022-04-10,L740,19509.68
2022-04-03,L740,24897.7
2022-03-27,L740,21810.53
2022-03-20,L740,22108.36
2022-03-13,L740,23238.19
2022-03-06,L740,22424.94
2022-02-27,L740,19697.69
2022-01-30,L740,18545.5
2021-05-02,L315,16691.8
2020-01-26,L315,15416.14
2019-02-10,L315,14538.06
2019-01-27,L315,14877.27
2019-01-13,L315,16352.86
2022-07-10,L740,24384.94
2021-12-19,L740,24815.51
2021-12-05,L740,21826.13
2020-12-20,L315,12301.65
2023-03-19,L740,19625.63
2020-02-02,L740,19982.68
2023-07-23,L122,22310.72
2022-05-29,L122,22410.94
2022-05-22,L122,21589.99
2021-04-04,LI41,40742.54
2019-08-18,L128,13554.61
2019-08-18,L145,18668.95
2019-08-11,L145,18892.5
2019-08-04,L145,20290.81
2019-07-28,L145,19451.4
2020-10-04,L103,14227.05
2020-09-27,L103,14157.92
2020-05-03,L102,3874.18
2020-04-26,L102,3454.28
2020-04-12,L102,3638.11
2020-03-29,L102,2976.1
2020-03-22,L102,3440.92
2020-03-15,L102,8153.12
2020-03-01,L102,11715.95
2020-02-23,L102,6800.92
2020-02-16,L102,7176.54
2020-02-09,L102,9532.18
2020-02-02,L102,9222.96
2020-01-26,L102,8212.76
2020-01-19,L102,9444.46
2021-02-21,L129,24.35
2023-05-21,L133/125,12776.9
2019-04-14,L128,9962.35
2019-02-17,L130,6283.56
2019-02-10,L130,7879.28
2019-02-03,L130,2010.6
2018-12-30,L130,5074.85
2021-06-20,203I,76610.48
2023-07-30,L103,23346.19
2020-10-18,L102,3631.43
2020-10-04,L102,3138.22
2020-06-28,L102,1534.07
2020-06-21,L102,2018.19
2020-06-14,L102,3159.63
2020-06-07,L102,3568.27
2020-05-31,L102,1949.59
2020-04-19,L102,3225.42
2021-09-26,203I,89022.24
2020-05-10,L102,419.66
2023-10-22,L140,11249.77
2020-08-02,L102,2480.39
2020-03-01,L133,23462.6
2023-09-10,L138,10236.41
2022-08-21,L138,9152.59
2023-10-15,L101,9016.06
2023-09-24,L101,9997.12
2023-09-17,L101,9937.39
2023-09-10,L101,10190.33
2023-07-23,L103,19843.02
2022-06-19,L126,5381.16
2022-06-12,L126,4777.63
2023-02-12,L140,9800.46
2023-02-05,L128,11340.46
2019-07-14,L740,27979.2699999999
2023-07-16,L103,20133.35
2023-04-23,L740,22714.11
2020-07-12,L315,13828.17
2023-11-12,L740,7290.09
2023-11-05,L740,19575.94
2023-10-29,L740,22554.58
2023-10-15,L740,21529.99
2023-10-08,L740,21148.42
2023-10-01,L740,23755.73
2023-09-24,L740,23718.18
2023-08-27,L740,21235.75
2023-08-20,L740,22258.08
2023-07-30,L740,21020.82
2023-07-16,L740,22111.5
2023-06-18,L740,18524.07
2023-06-11,L740,22407.62
2023-06-04,L740,24707.71
2023-05-21,L740,19551.52
2023-05-07,L740,22804.93
2023-04-30,L740,20655.49
2023-04-16,L740,24018.74
2023-04-09,L740,23425.72
2023-04-02,L740,16638.3
2023-03-26,L740,22919.78
2023-03-05,L740,22864.42
2023-02-26,L740,19120.39
2023-02-19,L740,17339.17
2023-02-12,L740,20489.22
2023-01-29,L740,19156.5
2023-01-22,L740,18394.32
2023-01-15,L740,19795.85
2023-01-08,L740,19327.46
2023-01-01,L740,19404.55
2022-12-25,L740,20615.81
2022-12-18,L740,19659.7
2022-12-11,L740,22989.49
2022-12-04,L740,19040.17
2022-11-20,L740,22070.27
2022-10-23,L740,23972.84
2022-10-16,L740,24617.98
2022-10-09,L740,21398.43
2022-09-25,L740,22127.21
2022-09-18,L740,23587.66
2022-09-11,L740,23488.8
2022-09-04,L740,23139.71
2022-08-28,L740,21201
2022-08-21,L740,22349.04
2022-08-14,L740,20786.14
2022-08-07,L740,23399.82
2022-07-31,L740,22511.44
2022-07-24,L740,20210.4
2022-07-17,L740,19657.29
2022-06-26,L740,24048.89
2022-06-19,L740,22431.96
2022-06-12,L740,22633.74
2022-06-05,L740,24353.31
2022-05-29,L740,24424.11
2022-05-22,L740,20929.19
2022-05-15,L740,21927.8
2022-05-08,L740,23252.88
2022-05-01,L740,23803
2022-04-17,L740,23938.05
2020-10-18,L315,11765.03
2020-06-28,L315,12260.77
2019-08-04,L740,29167.8799999999
2019-04-21,L740,23774.21
2021-01-17,L740,19022.62
2019-03-03,L740,22988.44
2019-06-23,L740,23024.49
2019-07-28,L740,24833.5399999999
2019-07-21,L740,28668.6699999998
2020-10-11,L315,13983.4
2020-08-16,L315,13310.39
2020-06-14,L315,13247.47
2020-07-19,L315,13955.08
2020-08-30,L315,14294.62
2021-10-31,L740,23238.63
2019-01-13,L740,19864.5
2020-11-29,L740,18933.39
2019-11-17,L740,21827.05
2019-06-30,L740,22960.2099999999
2019-01-20,L740,19883.51
2020-08-02,L315,13807.58
2021-01-10,L315,2630.52
2021-01-03,L315,14825.69
2022-01-23,L315,14475.55
2022-01-16,L315,14621.9
2021-07-18,L315,15609.69
2021-06-20,L315,14960.9
2020-10-04,L315,13776.87
2020-09-27,L315,14502.24
2020-09-20,L315,14393.17
2020-09-13,L315,14534.12
2020-09-06,L315,14330.89
2020-08-23,L315,13811.12
2020-08-09,L315,14366.27
2020-07-05,L315,12475.92
2020-06-21,L315,13338.61
2020-06-07,L315,14633.49
2020-05-31,L315,14108.52
2020-05-24,L315,9543.88000000001
2020-05-17,L315,13097.5
2020-05-03,L315,11962.37
2020-04-26,L315,11153.56
2020-04-19,L315,11360.59
2020-04-12,L315,10903.37
2020-04-05,L315,8996.3
2020-03-29,L315,9032.05
2020-03-22,L740,9886.28000000001
2021-10-03,L315,10384.96
2019-06-09,L740,24525.11
2021-12-26,L315,15845.98
2021-05-02,L740,18803.2
2022-02-13,L315,17768.89
2022-01-09,L315,13251.22
2022-01-02,L315,14927.55
2021-12-26,L740,14041.72
2021-10-24,L740,23119.38
2023-10-08,L315,22022.7
2021-05-30,L740,18602.64
2021-02-28,L740,18896.73
2021-09-19,L740,21606.51
2022-02-20,L740,17570.84
2022-02-13,L740,15035.61
2022-02-06,L740,20775.55
2022-01-23,L740,18689.51
2022-01-16,L740,17038.65
2022-01-09,L740,16869.57
2022-01-02,L740,19842.4
2021-11-14,L740,22623.63
2021-11-07,L740,23667.66
2021-10-17,L740,21812.7
2021-10-10,L740,19893.74
2021-09-26,L740,19929.59
2021-09-12,L740,21116.43
2021-09-05,L740,19837.58
2021-08-29,L740,20465.6
2021-08-15,L740,16667.69
2021-08-08,L740,16269.93
2021-08-01,L740,18305.1
2021-07-25,L740,22174.03
2021-07-11,L740,18405.34
2021-07-04,L740,18333.28
2021-06-27,L740,19270.23
2021-06-20,L740,17109.96
2021-06-13,L740,16336.76
2021-06-06,L740,19054.11
2021-05-23,L740,14994.67
2021-05-16,L740,20528.15
2021-05-09,L740,19970.07
2021-04-25,L740,18653.71
2021-04-18,L740,18531.83
2021-04-11,L740,18734.26
2021-04-04,L740,19702.96
2021-03-28,L740,16134.51
2021-03-21,L740,18833.33
2021-02-07,L740,17932.01
2021-01-10,L740,17058.9
2021-01-03,L740,17697.98
2020-12-27,L740,16737.87
2020-12-20,L740,17146.24
2020-12-13,L740,20651.96
2020-12-06,L740,16614.89
2020-11-22,L740,16940.2
2020-11-15,L740,19446.08
2020-11-08,L740,19126.83
2020-11-01,L740,17435.18
2020-10-25,L740,20456.24
2020-10-18,L740,17286.83
2020-10-11,L740,17254.12
2020-10-04,L740,15664.34
2020-09-27,L740,21555.98
2020-09-20,L740,18413.95
2020-09-13,L740,18313.99
2020-09-06,L740,17035.29
2020-08-30,L740,14934.42
2020-08-23,L740,19024.64
2020-08-16,L740,16304.57
2020-08-09,L740,17539.59
2020-08-02,L740,16831.53
2020-07-26,L740,17805.75
2020-07-19,L740,17594.16
2020-07-12,L740,17562.29
2020-07-05,L740,14526.3
2020-06-28,L740,17243.3
2020-06-21,L740,15940.13
