Semana,Linea,KM
2020-03-22T00:00:00Z,LI41,39091.58
2022-12-04T00:00:00Z,L359,40306.325
2020-10-25T00:00:00Z,L142,58779.582
2021-08-29T00:00:00Z,L142,67934.587
2021-11-14T00:00:00Z,L145/133,55241.293
2020-05-03T00:00:00Z,L102,9491.457
2021-01-03T00:00:00Z,L144,6440.33
2022-12-25T00:00:00Z,L133/125,30570.247
2022-10-16T00:00:00Z,L440,243040.87
2019-03-17T00:00:00Z,L145,40888.534
2023-11-05T00:00:00Z,L128,25892.038
2023-04-23T00:00:00Z,L140,27279.569
2020-04-26T00:00:00Z,L440,168303.583
2020-10-25T00:00:00Z,L128,17485.441
2022-04-24T00:00:00Z,L359,42368.332
2019-01-06T00:00:00Z,L146,38425.171
2022-01-09T00:00:00Z,L133/125,25695.241
2023-03-26T00:00:00Z,L145/133,52509.8
2019-09-15T00:00:00Z,L359,58354.859
2022-08-14T00:00:00Z,L101,19787.502
2020-06-28T00:00:00Z,L440,196960.152
2019-03-03T00:00:00Z,L440,219689.069
2022-03-06T00:00:00Z,L440,224587.53
2020-06-14T00:00:00Z,L107,32109.147
2021-05-30T00:00:00Z,L359,36195.785
2022-11-27T00:00:00Z,L107,46778.505
2020-08-09T00:00:00Z,L110,41589.683
2023-10-22T00:00:00Z,LI41,73162.31
2019-04-07T00:00:00Z,L103,54334.327
2021-09-12T00:00:00Z,L145/133,54000.939
2022-01-23T00:00:00Z,L128,20065.391
2022-06-26T00:00:00Z,359V,20497.358
2022-04-17T00:00:00Z,L133/125,38148.847
2022-10-16T00:00:00Z,L103,52036.571
2019-08-18T00:00:00Z,L740,72505.197
2019-09-22T00:00:00Z,L359,58059.313
2022-07-31T00:00:00Z,L143/136/137,41053.179
2020-09-13T00:00:00Z,L107,26670.75
2023-07-30T00:00:00Z,L146,35536.429
2021-04-04T00:00:00Z,L103,46961.134
2021-11-07T00:00:00Z,L133/125,37265.198
2019-10-13T00:00:00Z,L133,44562.556
2021-08-15T00:00:00Z,L103,41222.531
2019-11-17T00:00:00Z,L146,39091.651
2023-08-13T00:00:00Z,L315,67804.03
2023-01-15T00:00:00Z,LI41,62155.94
2022-08-21T00:00:00Z,L359,44127.68
2021-05-16T00:00:00Z,L142,36347.149
2019-09-29T00:00:00Z,L101,28283.712
2020-09-20T00:00:00Z,L103,24138.362
2021-09-05T00:00:00Z,L101,18764.18
2019-04-28T00:00:00Z,LIGM,5410.209
2021-10-24T00:00:00Z,L315,42006.26
2019-11-03T00:00:00Z,L101,27918.33
2020-10-11T00:00:00Z,L142,55891.662
2022-09-11T00:00:00Z,L101,23097.531
2021-08-22T00:00:00Z,L107,40339.726
2021-05-23T00:00:00Z,L740,45897.84
2023-01-15T00:00:00Z,L110,44553.098
2021-03-07T00:00:00Z,L359,50801.063
2023-04-16T00:00:00Z,L315,56095.41
2021-01-10T00:00:00Z,L143,40275.554
2021-08-08T00:00:00Z,359V,11465.596
2020-03-01T00:00:00Z,L129,19695.571
2020-01-19T00:00:00Z,L144,11242.983
2023-04-09T00:00:00Z,L145/133,53118.342
2022-11-20T00:00:00Z,L107,42726.751
2019-11-03T00:00:00Z,L315,63620.751
2022-04-03T00:00:00Z,L110,51882.34
2019-02-24T00:00:00Z,LI41,67210.07
2021-03-14T00:00:00Z,L133/125,43400.884
2023-08-20T00:00:00Z,L146,33977.472
2020-03-15T00:00:00Z,L133,43760.182
2020-01-05T00:00:00Z,L133,40675.401
2022-08-14T00:00:00Z,L359,43070.354
2023-08-20T00:00:00Z,L315,61236.58
2021-08-15T00:00:00Z,L130/146,28562.008
2021-12-05T00:00:00Z,359V,15429.216
2021-09-05T00:00:00Z,359V,12110.319
2021-08-15T00:00:00Z,L142,58259.145
2023-02-26T00:00:00Z,L122,51157.281
2020-10-04T00:00:00Z,L107,30198.729
2020-10-11T00:00:00Z,L107,35401.41
2022-11-06T00:00:00Z,LIGM,25519.91
2023-05-07T00:00:00Z,L107,45619.1460000001
2020-06-21T00:00:00Z,L146,22674.796
2021-07-18T00:00:00Z,L315,46786.48
2019-09-29T00:00:00Z,L107,47065.889
2019-11-10T00:00:00Z,359V,63511.903
2022-08-07T00:00:00Z,L359,48540.546
2019-07-28T00:00:00Z,L129,20255.345
2023-02-05T00:00:00Z,L359,32280.826
2021-07-04T00:00:00Z,L740,54152.67
2023-01-01T00:00:00Z,LIGM,7819.616
2019-08-25T00:00:00Z,L128,34674.026
2020-08-02T00:00:00Z,359V,41671.051
2020-01-26T00:00:00Z,L146,38088.685
2022-12-18T00:00:00Z,L145/133,42130.268
2022-05-01T00:00:00Z,L102/144,23640.138
2021-06-27T00:00:00Z,L103,39864.235
2019-05-19T00:00:00Z,LI41,76937.74
2023-08-06T00:00:00Z,L138,22719.078
2020-05-31T00:00:00Z,L142,28928.702
2022-10-23T00:00:00Z,L359,44666.33
2019-07-21T00:00:00Z,L133,45880.955
2023-01-22T00:00:00Z,L315,46472.52
2023-04-02T00:00:00Z,359V,12663.375
2020-03-08T00:00:00Z,L102,21767.607
2021-06-06T00:00:00Z,L133/125,31031.798
2022-02-27T00:00:00Z,L359,44163.002
2023-09-17T00:00:00Z,L102/144,23479.967
2020-09-13T00:00:00Z,L102,7464.529
2021-03-28T00:00:00Z,L440,191278.67
2023-08-13T00:00:00Z,L122,53531.243
2020-08-09T00:00:00Z,L102,8554.703
2019-02-24T00:00:00Z,L102,31237.692
2023-11-12T00:00:00Z,L107,9559.36499999999
2022-03-06T00:00:00Z,L133/125,36062.319
2019-02-17T00:00:00Z,L146,37448.629
2021-08-15T00:00:00Z,L102/144,18601.943
2019-02-24T00:00:00Z,L103,46651.476
2023-05-21T00:00:00Z,L107,38026.739
2019-08-11T00:00:00Z,L102,23430.637
2021-06-27T00:00:00Z,L107,35946.138
2021-10-17T00:00:00Z,L102/144,26052.991
2021-09-05T00:00:00Z,L107,41764.521
2021-10-17T00:00:00Z,L143/136/137,39321.671
2019-02-10T00:00:00Z,LI41,67599.49
2022-11-06T00:00:00Z,L359,46292.67
2021-01-03T00:00:00Z,L142,53063.277
2021-08-08T00:00:00Z,L315,53552.76
2023-10-15T00:00:00Z,L102/144,21946.371
2023-07-02T00:00:00Z,L359,31772.055
2022-01-09T00:00:00Z,L143/136/137,29948.716
2021-12-19T00:00:00Z,L359,43177.984
2019-11-10T00:00:00Z,L101,25333.217
2021-04-11T00:00:00Z,L110,46930.239
2022-05-08T00:00:00Z,L126,9967.41
2022-05-22T00:00:00Z,LIGM,19181.681
2020-08-23T00:00:00Z,L102,5010.771
2021-12-12T00:00:00Z,L133/125,37067.002
2019-07-28T00:00:00Z,LI41,82364.3300000001
2023-01-15T00:00:00Z,L315,49629.88
2023-06-25T00:00:00Z,L110,53990.513
2020-01-12T00:00:00Z,L103,46474.641
2022-07-17T00:00:00Z,L359,46961.466
2023-05-14T00:00:00Z,L146,36078.261
2022-05-15T00:00:00Z,L107,35750.174
2020-08-23T00:00:00Z,L359,26624.45
2020-10-04T00:00:00Z,L142,46075.8060000001
2023-07-16T00:00:00Z,L315,55849.22
2020-10-25T00:00:00Z,L143,42230.976
2020-05-17T00:00:00Z,L740,57115.0200000001
2021-10-17T00:00:00Z,L103,47992.487
2019-09-15T00:00:00Z,L146,41017.814
2020-11-01T00:00:00Z,L107,40722.288
2020-12-13T00:00:00Z,L145,30904.164
2023-02-05T00:00:00Z,L143/136/137,34825.437
2021-07-11T00:00:00Z,L315,51640.85
2023-03-26T00:00:00Z,L315,58463.13
2019-08-18T00:00:00Z,L315,63960.668
2022-03-27T00:00:00Z,L110,50630.345
2020-06-21T00:00:00Z,L142,43349.874
2023-11-05T00:00:00Z,L126,13225.826
2022-10-16T00:00:00Z,359V,13859.298
2019-08-18T00:00:00Z,LI41,77772.55
2021-09-05T00:00:00Z,LIGM,24212.74
2023-09-17T00:00:00Z,LIGM,19950.049
2019-10-20T00:00:00Z,359V,65708.87
2023-08-06T00:00:00Z,L440,228510.38
2019-11-24T00:00:00Z,L103,53343.328
2020-06-28T00:00:00Z,L146,17103.756
2021-04-11T00:00:00Z,L143/136/137,40430.958
2020-10-25T00:00:00Z,L107,39838.227
2020-02-16T00:00:00Z,L315,46576.867
2023-04-30T00:00:00Z,L315,49092.29
2023-02-05T00:00:00Z,L740,57754.19
2022-08-28T00:00:00Z,L107,43864.389
2020-04-19T00:00:00Z,L440,166795.284
2020-12-27T00:00:00Z,L107,34091.257
2019-06-02T00:00:00Z,L146,44077.704
2019-11-03T00:00:00Z,L146,42001.643
2020-01-05T00:00:00Z,L128,28170.116
2021-11-14T00:00:00Z,L143/136/137,36884.753
2020-06-07T00:00:00Z,L142,49072.338
2019-12-08T00:00:00Z,L102,20279.96
2019-08-18T00:00:00Z,L107,46417.618
2023-02-26T00:00:00Z,L359,38644.183
2019-11-10T00:00:00Z,L315,63768.536
2022-06-19T00:00:00Z,L133/125,36923.822
2020-10-18T00:00:00Z,LI41,71497.29
2021-11-28T00:00:00Z,L315,56425.01
2021-04-11T00:00:00Z,L142,62379.032
2021-12-05T00:00:00Z,L102/144,22068.709
2020-09-27T00:00:00Z,L107,30280.791
2021-02-14T00:00:00Z,L107,34276.788
2022-03-06T00:00:00Z,L107,44026.813
2023-01-01T00:00:00Z,L102/144,19124.989
2023-07-23T00:00:00Z,L315,52911.53
2022-12-25T00:00:00Z,L142,60418.372
2021-03-21T00:00:00Z,L133/125,40964.197
2020-05-10T00:00:00Z,L146,5054.03
2021-08-01T00:00:00Z,L133/125,33900.946
2023-09-17T00:00:00Z,L107,49007.191
2023-03-12T00:00:00Z,L102/144,22888.026
2019-08-04T00:00:00Z,L107,50341.89
2019-07-14T00:00:00Z,L103,52969.51
2023-10-08T00:00:00Z,L315,58486.13
2021-01-17T00:00:00Z,L146,26868.96
2020-12-27T00:00:00Z,L146,26989.146
2020-03-29T00:00:00Z,L440,131258.45
2019-05-26T00:00:00Z,L146,36501.439
2021-08-01T00:00:00Z,L107,40717.711
2020-05-03T00:00:00Z,L315,41493.25
2021-05-30T00:00:00Z,L130/146,33861.016
2022-02-13T00:00:00Z,L142,54697.706
2020-11-01T00:00:00Z,L315,47672.38
2019-09-29T00:00:00Z,L102,22826.621
2020-09-20T00:00:00Z,L142,31552.519
2023-10-08T00:00:00Z,L146,33732.317
2020-10-11T00:00:00Z,L130,8073.328
2022-09-04T00:00:00Z,L101,22770.176
2022-07-31T00:00:00Z,L440,219802.61
2022-07-10T00:00:00Z,L143/136/137,36322.539
2023-02-19T00:00:00Z,L146,26011.072
2019-09-22T00:00:00Z,L107,49825.291
2022-03-06T00:00:00Z,L143/136/137,41999.077
2019-08-11T00:00:00Z,L107,45357.575
2022-05-22T00:00:00Z,L107,41709.431
2019-04-14T00:00:00Z,L440,225244.809999999
2022-08-07T00:00:00Z,L315,64412.5099999999
2021-11-28T00:00:00Z,L107,41942.727
2020-11-22T00:00:00Z,L107,37752.483
2022-12-18T00:00:00Z,L142,66026.969
2020-08-23T00:00:00Z,L110,23271.425
2020-09-13T00:00:00Z,L142,38372.026
2021-07-04T00:00:00Z,L145/133,37265.796
2019-01-06T00:00:00Z,L125,17070.932
2023-10-29T00:00:00Z,L122,58566.634
2020-12-20T00:00:00Z,L107,35299.486
2020-09-20T00:00:00Z,L107,20477.12
2023-08-06T00:00:00Z,L145/133,53962.714
2020-04-12T00:00:00Z,L110,31620.533
2022-12-04T00:00:00Z,L107,36354.347
2021-09-26T00:00:00Z,L440,226138.18
2022-04-10T00:00:00Z,L107,39184.099
2020-12-13T00:00:00Z,L146,30795.985
2022-10-09T00:00:00Z,L440,226600.86
2019-11-10T00:00:00Z,L107,47401.254
2020-11-29T00:00:00Z,L107,40856.189
2020-08-16T00:00:00Z,L107,31433.03
2023-10-29T00:00:00Z,LIGM,21063.364
2023-08-13T00:00:00Z,L101,22587.173
2020-11-08T00:00:00Z,L359,20476.746
2019-05-26T00:00:00Z,L145,34691.686
2022-08-14T00:00:00Z,L107,41716.673
2020-09-27T00:00:00Z,L143,33322.287
2020-06-07T00:00:00Z,L102,8834.711
2022-06-05T00:00:00Z,L142,71630.2340000001
2019-10-20T00:00:00Z,L146,41353.243
2023-04-30T00:00:00Z,L107,42261.87
2021-02-28T00:00:00Z,L143/136/137,42446.651
2020-08-16T00:00:00Z,L146,23362.317
2023-06-18T00:00:00Z,L107,29260.377
2021-10-10T00:00:00Z,L143/136/137,33996.262
2022-06-19T00:00:00Z,L359,44096.64
2022-02-06T00:00:00Z,L315,42617.57
2019-09-08T00:00:00Z,L101,28111.244
2020-11-15T00:00:00Z,L315,48666.39
2023-08-13T00:00:00Z,L142,74915.239
2021-01-17T00:00:00Z,L107,38426.027
2022-10-23T00:00:00Z,L107,45182.425
2023-04-02T00:00:00Z,L126,11523.042
2021-11-14T00:00:00Z,L103,46251.066
2022-05-22T00:00:00Z,L102/144,21889.705
2019-05-05T00:00:00Z,LIGM,19100.899
2022-03-06T00:00:00Z,L315,63119.61
2020-12-06T00:00:00Z,L107,35208.406
2019-07-07T00:00:00Z,L146,34763.958
2020-02-02T00:00:00Z,L102,16465.662
2021-01-03T00:00:00Z,L103,41415.717
2022-09-11T00:00:00Z,L102/144,24426.379
2023-03-26T00:00:00Z,L140,26765.823
2020-12-20T00:00:00Z,L146,28235.08
2021-07-18T00:00:00Z,L103,39749.355
2023-06-11T00:00:00Z,L126,10797.687
2019-08-18T00:00:00Z,L146,39608.077
2019-12-15T00:00:00Z,L146,41735.829
2023-07-30T00:00:00Z,LIGM,21087.315
2021-07-18T00:00:00Z,L133/125,31047.385
2022-10-09T00:00:00Z,L359,29319.045
2019-06-02T00:00:00Z,L103,53821.912
2023-01-08T00:00:00Z,L143/136/137,32872.99
2022-05-22T00:00:00Z,L359,41407.914
2022-11-13T00:00:00Z,L107,45730.483
2019-10-06T00:00:00Z,L740,66577.198
2019-09-15T00:00:00Z,L107,48965.217
2020-11-01T00:00:00Z,L145,28883.321
2023-03-12T00:00:00Z,L138,22623.698
2020-01-19T00:00:00Z,359V,54821.974
2021-12-05T00:00:00Z,L107,38230.282
2022-09-04T00:00:00Z,L107,47867.573
2020-01-19T00:00:00Z,L146,38066.475
2020-12-27T00:00:00Z,L142,52942.965
2022-04-03T00:00:00Z,L143/136/137,41991.257
2022-12-25T00:00:00Z,L140,20750.204
2021-06-20T00:00:00Z,L107,30719.063
2023-04-23T00:00:00Z,L440,240729.21
2019-12-15T00:00:00Z,L103,53718.356
2021-01-24T00:00:00Z,L107,40305.382
2021-07-25T00:00:00Z,L107,37560.023
2020-01-12T00:00:00Z,L107,43681.973
2023-08-13T00:00:00Z,L133/125,38487.181
2021-01-10T00:00:00Z,L107,38248.838
2022-09-11T00:00:00Z,L110,57609.823
2022-08-28T00:00:00Z,L142,68559.498
2020-09-20T00:00:00Z,L125,5434.773
2022-02-27T00:00:00Z,L107,36020.928
2020-10-18T00:00:00Z,L107,40829.372
2019-10-20T00:00:00Z,L101,27785.745
2021-05-23T00:00:00Z,L315,43699.41
2019-11-17T00:00:00Z,L103,48688.259
2023-03-05T00:00:00Z,L315,58636.4
2019-12-22T00:00:00Z,359V,49494.749
2020-03-08T00:00:00Z,L101,27740.437
2023-11-12T00:00:00Z,L142,17111.213
2020-02-02T00:00:00Z,L144,11224.915
2022-05-29T00:00:00Z,L142,69308.139
2021-08-22T00:00:00Z,L315,56031.49
2023-08-27T00:00:00Z,L122,54507.095
2023-04-23T00:00:00Z,L143/136/137,40701.826
2020-01-12T00:00:00Z,L146,38156.905
2020-08-23T00:00:00Z,L146,17776.024
2023-01-29T00:00:00Z,L107,39756.887
2022-08-07T00:00:00Z,L140,25859.499
2020-09-13T00:00:00Z,L146,20723.807
2019-11-24T00:00:00Z,LI41,82688.15
2020-04-05T00:00:00Z,L146,24871.114
2022-12-25T00:00:00Z,LI41,60306.77
2023-10-08T00:00:00Z,L102/144,22540.393
2022-10-23T00:00:00Z,L130/146,38996.297
2020-04-26T00:00:00Z,L107,32136.196
2021-09-12T00:00:00Z,L107,42318.353
2021-12-19T00:00:00Z,L315,56354.75
2019-12-29T00:00:00Z,L102,14292.336
2020-11-01T00:00:00Z,L125,8550.818
2022-08-28T00:00:00Z,L359,44908.893
2021-07-04T00:00:00Z,359V,9224.247
2022-06-12T00:00:00Z,L142,64784.588
2023-04-02T00:00:00Z,L133/125,35013.746
2019-08-25T00:00:00Z,L130,18285.386
2022-06-26T00:00:00Z,L359,43758.412
2021-07-18T00:00:00Z,L143/136/137,31933.275
2022-04-03T00:00:00Z,359V,9443.924
2022-12-04T00:00:00Z,L143/136/137,30928.861
2019-04-21T00:00:00Z,L315,68986.182
2020-03-08T00:00:00Z,L103,52685.281
2022-07-03T00:00:00Z,L740,63379.62
2020-03-01T00:00:00Z,L128,31929.981
2022-07-03T00:00:00Z,L128,24800.701
2021-02-28T00:00:00Z,L145/133,47792.345
2021-01-03T00:00:00Z,L107,36763.385
2023-06-25T00:00:00Z,L145/133,54902.515
2023-01-08T00:00:00Z,L145/133,45433.06
2019-03-03T00:00:00Z,L103,46087.58
2021-01-31T00:00:00Z,L145/133,43923.529
2021-02-28T00:00:00Z,L142,59065.132
2023-06-18T00:00:00Z,L143/136/137,28285.351
2022-02-06T00:00:00Z,L133/125,28627.05
2020-03-15T00:00:00Z,L103,47980.145
2019-06-09T00:00:00Z,L125,17593.896
2019-01-27T00:00:00Z,L125,13926.786
2022-01-02T00:00:00Z,L107,32086.581
2022-10-23T00:00:00Z,L102/144,23825.188
2023-10-01T00:00:00Z,L102/144,25972.742
2020-01-19T00:00:00Z,L315,45086.081
2020-06-21T00:00:00Z,L128,18405.93
2021-05-02T00:00:00Z,L359,54781.334
2020-02-23T00:00:00Z,L315,42291.793
2020-03-29T00:00:00Z,L740,28092.65
2019-05-05T00:00:00Z,L146,43249.974
2022-08-07T00:00:00Z,L142,73321.802
2019-05-26T00:00:00Z,L128,29783.803
2022-03-13T00:00:00Z,L145/133,55506.163
2020-11-15T00:00:00Z,L740,56470.42
2020-03-22T00:00:00Z,359V,30168.374
2022-10-02T00:00:00Z,L110,51170.114
2021-12-26T00:00:00Z,L101,12889.044
2021-05-09T00:00:00Z,L107,36389.083
2021-12-19T00:00:00Z,L101,16255.333
2020-07-26T00:00:00Z,359V,11809.49
2019-06-23T00:00:00Z,L740,76201.15
2019-07-14T00:00:00Z,L146,38908.6
2022-05-22T00:00:00Z,359V,17027.442
2020-11-29T00:00:00Z,L143,41326.845
2021-06-06T00:00:00Z,L107,36969.944
2019-12-01T00:00:00Z,359V,66279.442
2023-01-08T00:00:00Z,L359,37971.976
2019-08-25T00:00:00Z,L103,53445.524
2020-06-14T00:00:00Z,L142,46344.091
2020-11-29T00:00:00Z,L315,48717.69
2022-01-30T00:00:00Z,L315,44759.42
2019-02-17T00:00:00Z,L103,48051.815
2019-06-02T00:00:00Z,L128,35430.939
2020-01-05T00:00:00Z,L144,10852.338
2021-05-23T00:00:00Z,L107,15539.919
2023-06-18T00:00:00Z,L110,34056.94
2020-06-28T00:00:00Z,L142,34849.057
2022-04-17T00:00:00Z,359V,15008.101
2023-10-15T00:00:00Z,L146,32589.215
2022-08-21T00:00:00Z,L142,71135.865
2022-09-18T00:00:00Z,L102/144,24651.736
2023-03-05T00:00:00Z,359V,13272.242
2019-01-20T00:00:00Z,L128,29200.098
2021-08-01T00:00:00Z,L315,53639.87
2023-01-29T00:00:00Z,L143/136/137,34356.834
2019-08-04T00:00:00Z,L315,66526.848
2019-11-24T00:00:00Z,L101,27880.536
2019-01-20T00:00:00Z,L145,38875.735
2023-10-22T00:00:00Z,L359,35602.51
2019-10-27T00:00:00Z,L101,27277.583
2019-03-24T00:00:00Z,L103,52752.281
2023-03-26T00:00:00Z,359V,33611.973
2022-04-10T00:00:00Z,LIGM,23537.054
2021-08-15T00:00:00Z,L107,38039.295
2023-07-09T00:00:00Z,L133/125,39917.453
2023-07-02T00:00:00Z,L146,37375.781
2023-01-22T00:00:00Z,L110,44769.044
2022-11-20T00:00:00Z,L110,51514.154
2023-06-25T00:00:00Z,L440,244841.23
2023-01-01T00:00:00Z,L110,44258.991
2021-03-28T00:00:00Z,L102/144,21402.594
2022-09-25T00:00:00Z,L143/136/137,39474.907
2023-06-04T00:00:00Z,L315,60318.65
2020-03-01T00:00:00Z,L101,25591.517
2021-12-26T00:00:00Z,L107,32370.361
2023-06-18T00:00:00Z,L315,51082.39
2020-08-02T00:00:00Z,L740,55177.73
2020-05-31T00:00:00Z,L128,11288.324
2020-01-26T00:00:00Z,L144,11577.973
2021-01-24T00:00:00Z,L102/144,16003.839
2022-10-02T00:00:00Z,L142,67851.432
2022-01-16T00:00:00Z,L315,43975.2
2023-06-04T00:00:00Z,L143/136/137,41536.262
2022-02-13T00:00:00Z,L110,41465.843
2020-12-27T00:00:00Z,LIGM,1752.665
2022-02-20T00:00:00Z,L133/125,26457.513
2021-08-22T00:00:00Z,LIGM,15999.972
2020-08-09T00:00:00Z,L740,55453.27
2019-10-06T00:00:00Z,L102,20683.593
2019-09-08T00:00:00Z,L103,53834.037
2022-01-02T00:00:00Z,359V,7698.561
2021-08-15T00:00:00Z,L315,49944.8
2019-03-03T00:00:00Z,L130,14294.594
2021-06-20T00:00:00Z,L128,15791.871
2022-10-30T00:00:00Z,L143/136/137,39973.067
2022-07-10T00:00:00Z,L128,22613.201
2023-01-15T00:00:00Z,L107,40375.035
2023-10-22T00:00:00Z,L133/125,38746.373
2021-05-09T00:00:00Z,359V,6235.47
2021-09-12T00:00:00Z,L143/136/137,36709.584
2021-03-21T00:00:00Z,L359,49372.035
2020-10-18T00:00:00Z,L102,8876.291
2023-07-09T00:00:00Z,L107,47041.272
2022-05-15T00:00:00Z,L102/144,18358.555
2020-11-08T00:00:00Z,L142,25855.575
2022-06-26T00:00:00Z,L142,73032.73
2021-03-21T00:00:00Z,L145/133,47080.3939999999
2021-06-27T00:00:00Z,L315,48155.16
2022-07-17T00:00:00Z,359V,13991.31
2021-12-26T00:00:00Z,L133/125,28041.866
2021-08-29T00:00:00Z,L103,46204.028
2019-02-10T00:00:00Z,L128,28981.069
2022-10-16T00:00:00Z,L142,74934.371
2021-07-25T00:00:00Z,L142,56461.093
2021-07-11T00:00:00Z,L107,36013.624
2020-07-26T00:00:00Z,L315,47169.6
2023-01-22T00:00:00Z,LIGM,24000.751
2022-03-27T00:00:00Z,L142,63524.569
2022-05-22T00:00:00Z,L740,59459.43
2020-10-18T00:00:00Z,359V,31087.602
2022-07-10T00:00:00Z,L315,67971.32
2022-12-11T00:00:00Z,L140,24326.281
2022-05-15T00:00:00Z,L142,53864.426
2022-07-03T00:00:00Z,L107,42790.492
2020-03-15T00:00:00Z,L101,22426.77
2021-01-24T00:00:00Z,L145/133,39078.691
2019-02-24T00:00:00Z,LIGM,17548.869
2021-07-18T00:00:00Z,L102/144,16103.3
2021-02-14T00:00:00Z,L145/133,43209.804
2019-07-21T00:00:00Z,L107,50262.29
2022-04-17T00:00:00Z,L110,53211.059
2021-04-25T00:00:00Z,L107,41482.134
2023-05-14T00:00:00Z,L107,47123.979
2020-09-27T00:00:00Z,L142,44399.566
2022-10-30T00:00:00Z,L110,55872.473
2022-05-15T00:00:00Z,L122,34777.321
2019-10-13T00:00:00Z,L102,20552.991
2022-05-22T00:00:00Z,L142,65857.145
2020-10-18T00:00:00Z,L143,40608.591
2021-04-18T00:00:00Z,359V,11704.009
2022-10-16T00:00:00Z,L143/136/137,40556.148
2021-06-27T00:00:00Z,L142,54961.352
2023-04-02T00:00:00Z,L146,31411.961
2022-07-31T00:00:00Z,L103,47361.113
2023-04-09T00:00:00Z,L315,59976.89
2022-06-19T00:00:00Z,L107,40193.848
2022-12-18T00:00:00Z,359V,6318.593
2020-09-20T00:00:00Z,L133,18995.186
2019-09-22T00:00:00Z,L103,54000.626
2021-08-29T00:00:00Z,L145/133,52157.221
2021-03-07T00:00:00Z,L103,48587.625
2023-10-22T00:00:00Z,L315,59920.27
2020-08-02T00:00:00Z,L130,9975.667
2021-09-05T00:00:00Z,L103,45612.332
2019-04-21T00:00:00Z,L103,53980.215
2019-09-29T00:00:00Z,L145,38967.78
2021-12-05T00:00:00Z,L103,43488.164
2023-07-23T00:00:00Z,L140,22674.798
2022-09-04T00:00:00Z,L143/136/137,40864.324
2021-05-09T00:00:00Z,L102/144,21960.001
2019-07-28T00:00:00Z,L103,53798.0869999999
2019-09-15T00:00:00Z,L101,27774.026
2022-06-26T00:00:00Z,L107,44858.379
2022-04-10T00:00:00Z,L101,17007.787
2019-01-20T00:00:00Z,L144,11189.159
2021-09-12T00:00:00Z,L102/144,27098.863
2020-05-03T00:00:00Z,L110,29948.997
2019-11-24T00:00:00Z,L125,17521.215
2022-02-20T00:00:00Z,L143/136/137,32682.324
2020-05-31T00:00:00Z,L110,15816.345
2021-09-26T00:00:00Z,L110,53003.831
2019-08-04T00:00:00Z,L146,42643.959
2022-02-13T00:00:00Z,L143/136/137,32011.205
2021-08-29T00:00:00Z,L107,40803.291
2021-04-04T00:00:00Z,L107,41981.868
2023-01-22T00:00:00Z,L107,39958.353
2022-01-16T00:00:00Z,L101,12785.607
2023-04-02T00:00:00Z,L101,19788.281
2022-05-08T00:00:00Z,LI41,89600.11
2019-01-06T00:00:00Z,L128,28855.853
2021-01-24T00:00:00Z,LIGM,21287.27
2020-12-13T00:00:00Z,L143,42635.634
2021-02-14T00:00:00Z,L142,46941.699
2020-05-17T00:00:00Z,L315,46471.4300000001
2021-12-19T00:00:00Z,L107,36216.459
2019-02-03T00:00:00Z,L125,15455.285
2022-06-26T00:00:00Z,L315,66690.92
2019-03-17T00:00:00Z,L146,44668.038
2023-04-02T00:00:00Z,L315,52664.1
2020-10-11T00:00:00Z,L143,39794.188
2021-06-27T00:00:00Z,L130/146,27348.639
2021-07-04T00:00:00Z,L359,28673.13
2019-07-28T00:00:00Z,L107,50810.496
2021-09-19T00:00:00Z,L133/125,37070.279
2021-05-02T00:00:00Z,L133/125,43074.259
2022-10-23T00:00:00Z,L101,23018.188
2022-05-08T00:00:00Z,L107,46369.768
2022-11-27T00:00:00Z,L130/146,36656.522
2019-09-08T00:00:00Z,L133,47310.054
2022-12-18T00:00:00Z,L133/125,33593.294
2021-08-22T00:00:00Z,LI41,77641.85
2021-11-21T00:00:00Z,L107,37551.454
2021-12-12T00:00:00Z,L143/136/137,40470.359
2020-06-07T00:00:00Z,L107,34090.154
2020-06-14T00:00:00Z,L315,43993.62
2021-08-29T00:00:00Z,L133/125,34972.863
2020-10-11T00:00:00Z,LIGM,19552.701
2021-02-28T00:00:00Z,L107,43708.329
2021-08-29T00:00:00Z,L143/136/137,37423.36
2022-07-24T00:00:00Z,L107,44847.925
2022-05-01T00:00:00Z,L107,45668.033
2023-07-23T00:00:00Z,L107,43232.513
2022-06-19T00:00:00Z,L142,61713.722
2023-02-19T00:00:00Z,L143/136/137,30752.335
2020-08-16T00:00:00Z,359V,32307.102
2022-08-28T00:00:00Z,L143/136/137,36625.272
2020-02-02T00:00:00Z,L146,38493.083
2021-02-07T00:00:00Z,L143/136/137,40727.625
2023-03-12T00:00:00Z,L143/136/137,38601.957
2021-06-20T00:00:00Z,L102/144,15391.58
2023-04-23T00:00:00Z,LI41,76813.27
2022-12-25T00:00:00Z,L359,37226.45
2019-12-15T00:00:00Z,L102,20099.286
2022-04-03T00:00:00Z,L107,47404.32
2020-03-15T00:00:00Z,L125,16340.981
2023-02-19T00:00:00Z,L145/133,38515.828
2021-07-04T00:00:00Z,L107,33274.873
2019-12-08T00:00:00Z,L315,58993.818
2022-12-11T00:00:00Z,L122,54842.617
2020-06-14T00:00:00Z,359V,26985.651
2020-09-06T00:00:00Z,L315,46035.9
2021-03-14T00:00:00Z,L107,42957.922
