Fecha,Linea,LTS,KM,Consumo
2021-12-31,203M,8611.86,13859.32,62.137680636568
2021-11-29,L129,109,118.689,91.836648720606
2022-12-12,L315,4583.85,13974.93,32.8005220777492
2022-08-17,L315,4035.07,10218.27,39.4887784331399
2022-03-06,L315,165.83,504.08,32.897555943501
2023-07-21,L315,6799.76,18142.03,37.4807008917965
2022-09-11,L315,4569.14,12432.2,36.7524653721787
2021-08-21,203M,9651.96,24107.48,40.0372000723427
2023-09-08,L315,3373.23,8689.69,38.8187610835369
2023-09-06,L315,3799.19,9609.95,39.5339205719073
2023-08-18,L315,3958.18,10272.27,38.5326709675661
2023-08-11,L315,3590.01,9247.55,38.8212012911528
2023-07-13,L315,1509.03,4380.68,34.4473917291379
2023-06-09,L315,3552.58,9874.06,35.9789184995838
2023-05-22,L315,4326.6,11720.39,36.9151538472696
2023-05-19,L315,3294.09,8942.83,36.8349840039451
2023-04-24,L315,3507.21,9739.51,36.010127819572
2023-10-08,L103,1544.87,3622.918,42.6415944274753
2023-08-12,L122,2267.33,5676.429,39.9428936748791
2023-08-04,L122,3615.98,8040.462,44.972291393206
2023-07-19,L122,3611.48,7949.146,45.4323017843678
2023-06-09,L140,1937.58,4192.147,46.219276184733
2023-06-08,L140,1978.02,4591.793,43.0772902872582
2023-03-24,L140,962.5,2379.765,40.4451700062821
2023-03-12,L140,701.55,1496.582,46.8768166395159
2023-03-11,L140,1245.34,3453.837,36.0567102616597
2023-02-23,L140,1645.12,3409.778,48.2471292852496
2023-02-17,L140,1462.42,3269.478,44.7294644588525
2023-02-12,L140,410.07,979.136,41.8808010327472
2023-02-11,L140,1801.06,3644.96,49.4123392300601
2023-02-10,L140,1819.89,3277.504,55.5267056882311
2023-02-09,L140,1828.91,3316.346,55.1483470060121
2023-02-08,L140,1936.97,3867.187,50.0873115264403
2023-02-07,L140,1707.18,3089.897,55.2503853688327
2023-02-03,L140,1766.54,3265.833,54.0915594888042
2023-02-02,L140,1805.45,3463.436,52.1288685571207
2023-02-01,L140,1628.31,3122.489,52.147821817787
2023-01-30,L140,1805.43,3185.171,56.682357085381
2023-01-22,L140,748.14,1548.785,48.3049616312141
2023-01-21,L140,1645.3,3153.832,52.1682829015623
2023-01-19,L140,1935.59,3388.739,57.1182968059801
2023-01-01,L140,732.71,2205.558,33.221071493019
2022-12-24,L140,1035.98,2562.808,40.4236290818509
2022-12-17,L140,1411.62,3042.811,46.3919711082943
2022-11-27,L140,1047.13,2074.425,50.4780842884173
2022-11-21,L140,1932.65,4103.339,47.0994475474729
2022-11-19,L140,1366.15,3134.265,43.5875715678158
2022-11-12,L140,1238.89,2951.037,41.9815136170777
2022-10-30,L140,741.08,1787.09,41.4685326424523
2022-10-23,L140,881.54,1812.488,48.6370116657324
2022-10-22,L140,1120.2,2513.415,44.5688435853212
2022-10-16,L140,906.17,2133.233,42.478716577139
2022-10-15,L140,1201,2319.299,51.7828878467158
2022-07-21,L140,1526.6,3637.442,41.9690540770135
2022-07-17,L140,750.98,1741.144,43.1314124506646
2022-07-16,L140,1325.05,2683.772,49.3726739827377
2022-06-20,L140,845.95,1917.589,44.1152926930641
2022-06-19,L140,742.79,1616.352,45.954717784245
2022-06-18,L140,1194.77,2355.737,50.7174612446126
2022-06-17,L140,921.17,1972.61,46.6980295141969
2022-06-13,L140,2114.86,4174.17,50.6654017445384
2022-05-15,L140,678.19,1471.807,46.0787317902415
2022-05-14,L140,1090.35,2540.529,42.9182268732221
2022-09-04,203I,1559.67,4251.57,36.6845659368186
2023-08-14,L138,1808.14,3859.295,46.8515622672017
2023-04-01,L122,2061.08,5597.657,36.8204053946142
2023-01-20,L140,1549.51,3308.878,46.8288646483793
2023-01-17,L140,1867.07,3385.005,55.1570824858457
2023-01-16,L140,1910.14,3140.575,60.8213464094951
2022-12-25,L140,774.24,1834.138,42.2127451696655
2022-12-04,L140,937.75,1878.311,49.9251721360307
2022-10-10,L140,820.3,2003.516,40.9430221670304
2022-10-07,L140,984.13,2210.105,44.5286536160047
2022-09-17,L140,999.68,2257.335,44.285850350081
2023-08-02,L140,1673.95,3796.278,44.0945051969324
2023-07-19,L126,760.7,1733.472,43.8830278193129
2023-07-17,L126,753.9,2064.346,36.5200407296064
2023-07-13,L140,2098.81,4415.324,47.5346769568892
2023-07-12,L138,1845.35,3777.988,48.8447819315466
2023-07-10,L140,1978.27,4205.801,47.0367000245613
2023-06-23,L138,1632.2,3789.647,43.069974591301
2023-06-21,L140,2104.74,4268.702,49.306323093062
2023-06-17,L140,947.27,2007.682,47.1822728898302
2023-06-07,L126,890.43,2264.772,39.3165404729483
2023-06-06,L126,756.61,1908.152,39.6514533433395
2023-06-02,L126,907.04,2352.968,38.5487605441298
2023-05-31,L126,855.79,1861.068,45.983811445901
2023-05-30,L126,983.09,2278.758,43.1414832114687
2023-05-24,L126,1117.51,2660.925,41.9970498980618
2023-05-22,L126,923.65,2282.635,40.4642003649291
2023-03-19,L122,2234.78,4688.291,47.6672629749305
2023-02-26,L122,2146.31,4801.238,44.7032619503553
2022-10-22,L122,2426.33,5440.813,44.5949897561265
2022-08-21,L122,1760.57,4469.41,39.391552800034
2022-06-27,L138,1888.39,3329.55,56.7160727425628
2022-06-19,L122,1542.83,3426.935,45.0206963365223
2022-05-25,L122,2262.84,4485.614,50.4466055260216
2022-05-23,L122,3593.16,8800.548,40.8288211143215
2022-05-20,L122,4100.82,9006.871,45.5299071120259
2022-05-19,L122,3337.4,7748.517,43.071467740214
2022-05-18,L122,1893.94,4217.677,44.904813716176
2022-05-16,L122,3485.54,8108.854,42.9843723909692
2021-10-31,203I,8992.68,22822.97,39.4018832781185
2023-06-20,L315,3667.37,10576.42,34.6749656310926
2023-01-30,L315,3242.19,8781.06,36.9225355481001
2023-01-02,L315,3394.59,9662.43,35.1318457158293
2023-11-02,L315,3624.04,10199.68,35.5309186170547
2023-08-06,L315,6419.69,16728.57,38.3756053266956
2023-08-04,L315,3492.57,8893.09,39.2728511687164
2023-07-28,L315,3164.05,8592.87,36.8218069166646
2023-06-08,L315,3515.38,9304.06,37.7832903055225
2023-04-20,L315,3634.92,9349.12,38.8798090087623
2023-03-26,L315,7554.48,20569.19,36.7271632961726
2023-06-03,L315,5223,16246.34,32.1487793558426
2023-04-18,L315,2907.4,7830.75,37.1279890176548
2023-01-19,L315,3065.6,8217.75,37.3046150101914
2023-01-29,L315,3453.41,9601.72,35.9665768216528
2023-03-05,203M,11726.96,21482.66,54.5880258776148
2023-02-20,203M,11397.42,24549.08,46.4270758822734
2023-02-18,203M,10419.71,26142.76,39.8569623100239
2022-12-27,203M,13619.54,28822.27,47.253529996076
2022-09-04,203M,10358.57,22447.14,46.1465024052062
2023-11-12,203M,9469.07,23423.99,40.4246671894925
2023-10-16,203M,10229.25,23505.96,43.5176865782125
2023-03-19,203M,11453.77,25463.11,44.9818187958973
2023-03-01,203M,16658.6,33001.5,50.4783115918973
2021-11-04,203M,6830.15,26938.13,25.354952255409
2023-02-19,203M,8851.19,18768.21,47.1605443459979
2022-07-09,203M,9587.32000000001,18877.33,50.7874789496184
2023-08-27,203M,12019.18,27900.73,43.0783710677104
2023-02-25,203M,12080.85,27095.73,44.5858074316507
2023-06-18,203M,9818.76,22011.72,44.6069639264901
2023-10-04,L315,3383.27,9267.99,36.5048948045909
2022-07-14,L138,1353.9,2819.065,48.0265619983931
2023-03-29,L315,3495.36,9286.16,37.6405317160161
2023-03-08,L315,3745.98,10031.83,37.3409437759611
2022-10-28,L315,3527.23,9357.83,37.6928198097208
2021-04-09,L146,222.35,12.919,1721.10844492608
2021-03-20,L146,238.9,471.567,50.660881698677
2021-02-19,L146,109.12,292.415,37.3168271121523
2023-03-08,LI41,421,603.61,69.7470220837958
2022-12-18,LI41,321.48,404.69,79.4385826187946
2022-06-27,203M,291.34,1002.62,29.0578683848317
2019-05-01,LI41,328.21,248.5,132.076458752515
2019-02-20,L128,4616.95,7787.569,59.2861520713332
2019-02-19,L128,2385.74,4485.983,53.1821007792495
2019-02-18,L128,2364.46,4805.776,49.2003788774175
2019-02-16,L128,1732.08,3949.261,43.8583319765394
2019-02-15,L128,2167.43,8038.894,26.9617935004492
2019-02-13,L128,2081.7,4447.387,46.8072600832804
2019-02-12,L128,2032.86,4214.42,48.2358189264478
2019-02-11,L128,2095.81,5477.749,38.2604241267718
2019-02-10,L128,2031.39,5025.751,40.4196308173644
2019-02-08,L128,1440.67,2855.065,50.460147142009
2019-02-07,L128,2173.49,8162.289,26.6284371945174
2019-02-06,L128,2038.97,12560.285,16.2334692246235
2019-02-01,L128,1475,2254.75,65.4174520456814
2019-01-31,L128,2372,4377.338,54.1881846912439
2019-01-30,L128,2257.21,4359.409,51.7778900763842
2019-01-29,L128,2059.08,4493.307,45.8254911137832
2019-01-28,L128,2541.51,4914.58,51.7136764484452
2019-01-27,L128,2175.56,3755.104,57.936078468133
2019-01-25,L128,1502.31,3233.226,46.4647383139935
2019-01-21,L128,2153.62,4787.244,44.9866353166874
2019-01-20,L128,2014.67,4474.178,45.0288298766835
2019-01-18,L128,1399.21,3090.982,45.2674910432995
2019-01-17,L128,1954.57,4334.394,45.0944238110333
2019-01-16,L128,2134.04,4501.071,47.4118270962622
2019-01-15,L128,1946.37,4074.817,47.7658260481391
2019-01-14,L128,2118.92,4829.519,43.8743485634905
2019-01-13,L128,2573.29,5420.808,47.4705984790459
2019-01-10,L128,2171.02,5382.28,40.3364373462548
2019-01-05,L128,1434.13,3742.536,38.3197382737267
2019-01-03,L128,1635.7,3480.27,46.9992270714629
2019-01-02,L128,4705.97,6110.904,77.0093917364763
2022-03-01,LINA,3704.5,10413.033,35.5756099111565
2019-11-09,LINA,6643.72,21309.728,31.1769347783322
2019-06-15,LINA,6391.06,21661.771,29.5038665121148
2019-06-08,LINA,6874.38,22990.502,29.9009564906412
2021-01-02,L133,1344.64,3288.315,40.8914596077322
2021-01-01,L133,936.73,2855.351,32.8061243608929
2020-04-14,L103,1802.16,5418.871,33.2571120441878
2020-04-12,L103,1618.32,6441.874,25.12188223489
2020-04-11,L103,1531.59,7499.544,20.4224416844544
2020-04-10,L103,801.08,2678.267,29.9103860817462
2020-03-28,L133,1294.79,4473.589,28.9429806806124
2020-03-26,L133,1270.34,4701.719,27.0186287185602
2019-09-11,L128,1494.84,16522.229,9.04744753265434
2019-05-25,L128,1018.8,2259.359,45.0924355093635
2023-06-25,L128,934.44,1761.689,53.0422793126369
2023-03-06,L128,949.41,1456.116,65.2015361413514
2022-09-21,L128,1183.14,2772.962,42.6670109435326
2020-06-22,L128,103.03,556.02,18.5299089960793
2020-04-12,L128,942.64,2556.365,36.8742335308143
2019-07-18,L103,3264.28,7932.248,41.1520164271213
2019-01-29,L130,1040,2334.529,44.5486005956662
2022-09-18,L128,491.28,1198.407,40.994420092673
2022-04-28,L128,1310.94,2395.947,54.7148997870153
2022-03-13,L128,686.5,1471.712,46.646354721576
2021-05-02,L128,748.93,1854.182,40.3913963138462
2020-04-07,L103,1862.42,5505.028,33.8312539009793
2019-11-06,L103,3853.21,8592.652,44.8430822055868
2019-11-05,L103,3656.5,9743.025,37.529412066581
2019-01-07,L130,1555.52,2648.986,58.7213371456097
2020-10-29,L128,947.54,1858.067,50.9960082171418
2019-02-24,L128,966.11,4962.95,19.4664463675838
2019-02-17,L128,1692.4,2880.587,58.7519141063957
2019-02-09,L128,1752.37,3764.963,46.5441493050529
2019-02-02,L128,1480,3942.872,37.5360904437172
2019-01-19,L128,1349.46,3118.862,43.2677046948534
2019-01-12,L128,1394,3366.121,41.4126527240108
2019-01-09,L128,2235.99,3907.558,57.2221832663776
2019-01-08,L128,2051.37,4335.825,47.3121032329488
2019-01-07,L128,2202.07,5153.685,42.728067392555
2019-01-06,L128,1492.67,3824.285,39.0313483435466
2023-07-31,L103,3918.28,8440.421,46.4228028436023
2023-07-09,L128,618.25,1550.065,39.885424159632
2023-07-01,L126,675.59,1585.086,42.621662168488
2020-06-19,L130,126.49,285.446,44.3131100102997
2020-01-14,L103,3422.78,7378.708,46.3872537034939
2019-01-04,L128,2190.2,4594.235,47.6727899204111
2023-11-11,L126,707.11,1555.712,45.4525002056936
2023-11-08,L126,974.96,2016.875,48.3401301518438
2023-11-07,L126,1009.7,2607.87,38.7174207303278
2023-11-06,L126,843.34,2252.322,37.4431364609501
2023-11-04,L126,674.59,1694.85,39.802342390182
2023-11-03,L126,737.03,1690.838,43.5896283381377
2022-07-09,L122,1770.56,4809.592,36.8131018182
2019-06-20,L143,2529.73,4991.907,50.6766251855253
2019-04-14,L128,1079.3,3213.707,33.5842688832554
2019-03-31,L128,1209.38,3214.172,37.6264866970405
2023-09-04,L126,907.21,2384.796,38.041408992635
2022-10-30,L122,2040.73,4734.451,43.1038361153173
2022-10-23,L122,2675.95,5036.172,53.1346030278553
2022-10-15,L122,2223.44,5542.089,40.1191680609965
2022-10-02,L122,1976.9,4651.178,42.5032110145
2022-09-21,L122,2938.19,6424.62,45.7332885057793
2019-11-11,L103,4528.56,8922.042,50.7569903840399
2019-11-09,L103,2319.94,6410.817,36.1878992958308
2019-03-04,L130,472.05,868.266,54.3669797043763
2019-02-19,L130,1053.02,2058.685,51.1501273871428
2019-02-18,L130,977.94,2058.667,47.5035544845281
2019-02-17,L130,943,1669.74,56.4758585168949
2019-01-26,L130,708.13,1954.808,36.2250410270472
2019-01-24,L130,1082.99,2425.665,44.6471380013316
2019-01-23,L130,1173.95,2556.858,45.913773858384
2019-01-22,L130,1060.62,2005.687,52.8806339174557
2019-01-21,L130,1512.82,2570.465,58.8539427691099
2019-01-20,L130,930.33,1880.525,49.4718230281437
2019-01-19,L130,928.59,1774.002,52.3443603783987
2019-01-18,L130,1002.73,2276.094,44.0548588942284
2019-01-17,L130,951.93,1979.759,48.0831252692878
2019-01-16,L130,1098.48,2000.203,54.9184257797834
2019-01-15,L130,1529.68,2817.046,54.300852737229
2019-01-14,L130,995.85,2182.831,45.6219469120605
2019-01-13,L130,1312.77,2278.126,57.6249952812092
2019-01-12,L130,782.64,1897.856,41.238112902138
2019-01-11,L130,856.79,1566.367,54.6991860783584
2019-01-10,L130,1107.12,2545.928,43.4859116204386
2019-01-09,L130,1321.77,2289.843,57.7231714139354
2019-01-08,L130,1250.01,2521.991,49.5644116097163
2019-01-06,L130,1094.58,2704.335,40.4750151146215
2019-01-02,L130,2166.69,2759.832,78.508039619803
2023-08-18,L103,3857.93,9455.743,40.79986099453
2022-09-21,L145/133,149.95,303.832,49.3529318834093
2022-04-28,L145/133,151.83,270.285,56.1740385149009
2019-11-02,L103,3072.69,7172.472,42.8400417596611
2019-09-14,L103,2375.05,6706.784,35.4126508323512
2019-01-04,L130,1168.07,2355.135,49.5967322467714
2019-02-03,L130,241,1265.636,19.0418098094555
2020-02-08,LINA,6490.12,20759.139,31.263917063227
2020-01-18,LINA,7142.72,23026.252,31.0198985054103
2020-01-11,LINA,7169.55,21605.543,33.1838454603987
2023-08-20,L126,598.88,1367.717,43.7868360194397
2021-05-27,L143/136/137,159.77,292.661,54.5921731969754
2023-09-10,L133/125,1175.35,2950.498,39.835648083815
2023-08-12,L133/125,1532.03,3975.702,38.5348298237645
2023-07-23,L133/125,1130.86,3176.27,35.6033964367009
2023-05-26,L133/125,1081.99,2997.43,36.0972566498634
2023-05-17,L103,3993.53,9185.353,43.4771532460429
2023-05-07,L133/125,1296.09,3447.964,37.5900096404719
2023-01-07,L133/125,1814.14,4141.386,43.8051415637181
2020-02-20,L110,3055.56,7154.184,42.7101120127746
2020-02-18,L110,3488.88,8009.928,43.5569458302247
2020-01-19,L110,2063.42,4819.236,42.8163302232968
2019-01-19,L110,1664.04,4486.877,37.0868200755225
2023-09-21,L103,4055.95,8812.915,46.0227972243009
2023-09-20,L103,3822.78,9838.503,38.8553014620212
2020-08-27,L143,107.44,306.398,35.0655030385316
2020-06-08,L103,1795.83,4842.195,37.0871061574348
2020-06-06,L103,1536.86,4501.685,34.1396610380335
2020-05-04,L103,1887.45,6032.533,31.2878520515346
2020-04-15,L103,1719.34,5378.097,31.9693006652725
2020-04-08,L103,2602.38,8235.423,31.5998340340259
2020-04-06,L103,1670.85,4976.324,33.5759890232228
2020-04-04,L103,1414.53,5040.539,28.0630702391153
2020-04-03,L103,1799.15,5768.126,31.1912395811049
2020-04-02,L103,1522.39,5137.431,29.6332933717261
2020-04-01,L103,1468.8,5380.549,27.2983295942477
2020-03-29,L103,878.15,2908.227,30.1953733322743
2019-02-14,L130,268.87,523.278,51.3818658533323
2023-09-30,L122,2379.57,6213.561,38.296397186734
2023-06-28,L138,2031.58,3851.532,52.7473223641917
2019-04-02,L128,1000.36,2198.149,45.5091988759634
2019-02-14,L128,365.87,843.569,43.3716743977078
2019-01-11,L128,1355.43,2948.017,45.9776860174144
2020-02-24,L110,1510.15,3406.016,44.3377247787444
2020-02-22,L110,2474.58,6296.369,39.3016991221448
2019-12-01,L110,1551.82,4005.183,38.7452957829892
2019-08-11,L110,1604.24,3697.149,43.3912725724606
2019-01-05,L110,1918.45,6042.591,31.7487978253038
2021-08-21,LINA,3943.6,11326.167,34.8184871369105
2020-03-07,L440,151.72,502.664,30.1831839956711
2020-01-25,L440,175.1,391.553,44.7193611082025
2019-11-09,L440,185.84,546.346,34.0150746962548
2019-11-02,L440,155.94,606.492,25.7117983419402
2023-04-10,L126,1011.42,2097.621,48.2174806602337
2023-04-04,L138,1836.22,3763.218,48.793878005473
2023-03-26,L126,636.04,1246,51.0465489566613
2023-03-25,L126,719.26,1505.405,47.7785047877482
2023-03-12,L126,629.27,1506.969,41.7573287838038
2023-03-11,L126,555.49,1517.554,36.6042987597147
2023-07-02,L103,1823.88,4301.114,42.4048281445226
2023-06-27,L103,3505.5,9540.79,36.7422404224388
2023-06-19,L103,1594.68,4699.272,33.9346179578454
2023-06-11,L103,1524.65,4463.069,34.161470503817
2020-12-26,L133,1523.75,3547.296,42.9552538045881
2020-12-25,L133,1381.44,3421.446,40.3759112375294
2020-12-24,L133,1475.99,3386.811,43.5805245701635
2020-06-22,L143,275.29,635.701,43.3049499686173
2020-01-20,L103,4464.07,8679.559,51.4319909571443
2020-01-17,L103,3408.97,7872.198,43.3039158821971
2020-06-28,L103,1800.98,5293.227,34.0242351215997
2020-06-02,L143,0.44,245.113,0.179509042768029
2023-10-20,L103,4302.32,8553.096,50.3013177918265
2023-04-18,L103,4083.34,9313.667,43.8424521727049
2023-03-29,L138,2050.59,4356.345,47.0713407684653
2022-05-30,L138,1599.64,3836.405,41.696327681775
2020-12-19,L103,928.72,2565.895,36.1947780404109
2020-10-09,L133,1537.97,4048.212,37.9913403744665
2020-10-03,L133,966.55,3532.57,27.3610997092768
2020-10-01,L133,1410.15,4221.717,33.4022863209448
2019-06-12,L128,39.12,168.045,23.2794787110595
2023-11-09,L103,4156.25,8507.222,48.8555488501417
2023-09-15,L103,3813.02,8921.623,42.7390845813592
2019-02-23,L128,85,850.193,9.99772992720476
2023-09-06,L138,1588.02,4188.607,37.9128431003434
2023-09-05,L138,1707.1,3723.062,45.8520432912479
2023-09-04,L138,1580.43,3881.572,40.7162355870251
2023-09-01,L138,1531.98,4005.353,38.2483141935305
2023-08-31,L138,1633.62,3421.958,47.7393351993216
2019-12-30,N339,3224.42,12747.988,25.2935600504174
2019-12-28,N339,3594.87,14107.913,25.4812317030875
2019-12-27,N339,2959.39,13035.537,22.7024786167229
2019-12-24,N339,2912.38,9696.822,30.0343762110927
2019-12-23,N339,3075.49,12316.578,24.9703286091315
2019-12-21,N339,3380.17,15875.957,21.2911259459823
2019-12-17,N339,3274.87,12447.36,26.3097556429636
2019-12-16,N339,2979.95,13225.227,22.5323164585379
2019-12-14,N339,3097.77,14226.16,21.775166313327
2019-12-12,N339,2910.62,12021.922,24.2109373193405
2019-12-11,N339,2845.69,13297.15,21.40075128881
2019-12-09,N339,3529.19,14178.176,24.8917068034704
2019-12-08,N339,3420.53,13292.404,25.732967490305
2019-12-07,N339,4317.47,17866.679,24.1649273488375
2019-12-06,N339,3493.66,16801.43,20.7938252874904
2019-12-04,N339,3122.19,12500.116,24.9772882107654
2019-12-03,N339,3521.11,15376.12,22.8998603028592
2019-12-02,N339,3483,15801.039,22.0428542705325
2019-11-29,N339,3462.61,14306.856,24.2024523067822
2019-11-28,N339,3478.14,13660.145,25.461955198865
2019-11-27,N339,3529.86,14279.083,24.7204950065771
2019-11-26,N339,3685.41,15063.627,24.4656217257637
2019-11-25,N339,3788.38,15303.421,24.7551184797177
2019-11-19,N339,3873.58,17256.337,22.4472899433988
2019-11-16,N339,3789.44,15680.931,24.1659120877453
2019-11-15,N339,4102.64,18536.34,22.1329561283403
2019-11-14,N339,4443.58,21954.229,20.240200646536
2019-11-13,N339,3983.28,18766.874,21.2250585792818
2019-11-12,N339,3789.8,13372.168,28.3409541369806
2019-11-11,N339,4249.07,17836.48,23.8223573261092
2019-11-10,N339,3339.61,15305.269,21.8200019875508
2019-11-08,N339,3767.35,18197.728,20.702309650963
2019-11-07,N339,3883.44,14753.629,26.3219306924418
2019-11-06,N339,3655.15,16803.52,21.7522876159281
2019-11-05,N339,4543.27,18383.873,24.7133452238274
2019-11-04,N339,4087.64,18795.762,21.7476684371722
2019-11-03,N339,3432.38,14800.985,23.1902133540437
2019-11-02,N339,3652.16,14617.897,24.9841683793503
2019-11-01,N339,3964.55,17319.967,22.8900551600358
2019-10-29,N339,3736.79,13093.715,28.538806595378
2019-10-28,N339,2774.55,12467.702,22.2539005183152
2019-10-27,N339,3925.35,15455.375,25.3979602565451
2019-10-26,N339,3413.33,13501.322,25.2814502165047
2019-10-25,N339,3424.1,14495.51,23.6217973703581
2019-10-24,N339,3097.67,13497.766,22.9495014211981
2019-10-23,N339,3521.32,14417.097,24.4246119728542
2019-10-22,N339,3214.49,12756.199,25.1994344083218
2019-10-21,N339,3517.16,15920.658,22.0918004770908
2019-10-20,N339,3435.06,14953.793,22.971161898523
