Fecha,Linea,LTS
2021-11-05,LINA,7853.27
2021-11-04,LINA,8895.87
2021-11-03,LINA,8106.24
2021-11-02,LINA,8604.44
2021-11-01,LINA,8129.24
2021-10-29,LINA,8592.79
2021-10-28,LINA,9099.38
2021-10-27,LINA,9555.33
2021-10-24,LINA,4898.82
2021-10-23,LINA,4998.71
2021-10-17,LINA,4718.46
2021-10-16,LINA,5872.98
2021-10-11,LINA,3626.63
2021-10-10,LINA,5070.68
2021-10-09,LINA,5715.75
2021-10-02,LINA,4845.22
2021-09-26,LINA,5261.28
2021-09-25,LINA,5582.11
2021-09-20,LINA,7325.59
2021-09-17,LINA,5117.95
2021-09-16,LINA,6731.61
2021-09-15,LINA,6911.62
2021-09-14,LINA,12668.96
2021-09-10,LINA,7429.05
2021-09-05,LINA,4262.26
2021-09-04,LINA,4998.7
2021-09-03,LINA,7504.29
2021-08-29,LINA,3625.7
2021-08-27,LINA,7259.13
2021-08-26,LINA,6602.87
2021-08-25,LINA,6712.79
2021-08-15,LINA,3826.56
2021-07-02,LINA,5176.95
2021-07-01,LINA,5093.74
2021-06-29,LINA,4739.31
2021-06-28,LINA,5056.02
2021-06-27,LINA,2953.54
2021-06-25,LINA,5190.04
2021-06-24,LINA,5575.79
2021-06-23,LINA,4911.61
2021-06-22,LINA,5140.73
2021-06-20,LINA,3349.26
2021-06-18,LINA,5446.58
2021-06-17,LINA,5512.35
2021-06-16,LINA,5417.51
2021-06-15,LINA,5063.75
2021-06-06,LINA,4093.25
2021-06-04,LINA,5462.85
2021-05-23,LINA,3673.2
2021-05-21,LINA,6906.25
2021-05-20,LINA,6423.57
2021-05-14,LINA,6747.69
2021-05-13,LINA,5992.37
2021-05-09,LINA,3755.72
2021-05-06,LINA,6680.73
2021-05-05,LINA,6642.82
2021-04-27,LINA,6347.85
2021-04-25,LINA,4314.56
2021-04-24,LINA,4526.5
2021-04-20,LINA,7456.35
2021-04-16,LINA,7334.37
2021-04-15,LINA,7320.72
2021-03-08,LINA,5497.3
2021-03-07,LINA,4516.78
2021-03-06,LINA,4939.38
2021-03-05,LINA,6119.87
2021-02-10,LINA,5523.38
2021-01-27,LINA,5998.18
2021-01-09,LINA,4708.9
2020-12-11,LINA,5545.26
2020-12-10,LINA,5884.88
2020-12-09,LINA,6049.25
2020-12-07,LINA,3412.02
2020-12-04,LINA,5031.94
2020-11-27,LINA,6905.5
2020-11-26,LINA,5426.9
2020-11-23,LINA,3709.55
2020-11-19,LINA,5798.09
2020-11-18,LINA,5864.98
2020-11-17,LINA,6071.44
2020-11-13,LINA,6088.29
2020-11-12,LINA,5833.96
2020-10-13,LINA,5183.75
2020-08-25,LINA,4570.26
2020-08-10,LINA,5224.97
2020-08-03,LINA,5134.15
2020-07-31,LINA,5067.64
2020-07-30,LINA,5871.13
2020-06-01,LINA,4703.32
2020-05-27,LINA,4766.46
2020-05-26,LINA,4988.9
2020-05-22,LINA,4756.7
2020-05-21,LINA,4825.76
2020-05-20,LINA,4644.04
2020-05-19,LINA,4830.48
2020-05-18,LINA,5619.14
2020-03-19,LINA,7582.34
2020-03-17,LINA,8524.51
2020-03-16,LINA,8745.72
2020-03-15,LINA,4818.89
2020-03-14,LINA,7345.23
2020-03-13,LINA,8797.56
2020-03-12,LINA,9338.11
2020-03-11,LINA,8976.1
2020-03-10,LINA,9867.37
2020-03-09,LINA,8706.46
2020-03-06,LINA,9153.45
2020-03-04,LINA,10023.81
2020-03-03,LINA,9350.94
2020-03-02,LINA,9733.44
2020-02-17,LINA,8013.86
2020-02-11,LINA,8159.28
2020-01-14,LINA,8548.77
2020-01-10,LINA,7973.6
2020-01-03,LINA,7899.01
2020-01-02,LINA,7673.39
2019-12-30,LINA,7828.76
2019-12-23,LINA,9470.19
2019-12-20,LINA,8925.95
2019-12-19,LINA,9248.44
2019-12-18,LINA,9213.24
2019-12-13,LINA,8977.67
2019-12-11,LINA,9840.03
2019-12-10,LINA,9360.72
2019-12-09,LINA,9742.44
2019-12-05,LINA,8884.93
2019-12-04,LINA,9277.02
2019-11-26,LINA,8798.5
2019-11-25,LINA,8409.95
2019-11-23,LINA,7260.3
2019-11-22,LINA,8837.8
2019-11-21,LINA,8701.01
2019-11-19,LINA,9401.61
2019-11-16,LINA,6748.6
2019-11-12,LINA,8753.67
2019-11-11,LINA,9211.57
2019-11-08,LINA,9042.73
2019-11-07,LINA,9312
2019-11-06,LINA,8875.46
2019-11-05,LINA,8470.65
2019-11-04,LINA,8347.93
2019-11-01,LINA,8924.03
2019-10-31,LINA,8937.06
2019-10-30,LINA,8557.75
2019-10-29,LINA,8864.06
2019-10-28,LINA,8571.46
2019-10-22,LINA,8453.52
2019-10-17,LINA,8510.19
2019-10-11,LINA,10067.78
2019-10-10,LINA,8930.51
2019-10-09,LINA,9107.15
2019-10-08,LINA,8622.47
2019-10-07,LINA,8732.29
2019-10-06,LINA,5811.68
2019-10-04,LINA,8433.62
2019-10-03,LINA,8867.77
2019-10-02,LINA,8915.09
2019-10-01,LINA,8482.2
2019-09-30,LINA,9340.06
2019-09-29,LINA,5642.49
2019-09-27,LINA,9126.45
2019-09-26,LINA,8837.97
2019-09-23,LINA,9223.9
2019-09-22,LINA,5824.2
2019-09-21,LINA,7086.9
2019-09-20,LINA,8964
2019-09-19,LINA,8708.85
2019-09-18,LINA,9348.55
2019-09-17,LINA,8524.6
2019-09-16,LINA,8653.73
2019-09-10,LINA,8487.75
2019-09-09,LINA,8437.24
2019-09-08,LINA,9197.61
2019-09-06,LINA,8994.22
2019-08-31,LINA,10669.67
2019-08-30,LINA,8979.53999999999
2019-08-28,LINA,15240.99
2019-08-20,LINA,8678.47
2019-08-11,LINA,4855.38
2019-07-07,LINA,5282.5
2019-07-06,LINA,5779.99
2019-07-05,LINA,7686.47
2019-07-04,LINA,8265.76
2019-07-02,LINA,8202.8
2019-06-27,LINA,8352.96
2019-06-24,LINA,7117.17
2019-06-14,LINA,9055.98
2019-06-06,LINA,7618.54
2019-06-05,LINA,8916.12
2019-06-04,LINA,7583.87
2019-06-03,LINA,7915.4
2019-06-02,LINA,4816.72
2019-05-31,LINA,3183.3
2019-05-27,LINA,8208.67
2019-05-24,LINA,7372.06
2019-05-23,LINA,8618.59
2019-05-22,LINA,8213.12
2019-05-21,LINA,8116.79
2019-05-20,LINA,8827.08
2019-05-19,LINA,5560.91
2019-05-10,LINA,8812.53
2019-05-08,LINA,8792.37
2019-05-06,LINA,8186.7
2019-05-05,LINA,6381.76
2019-05-04,LINA,7564.33
2019-05-03,LINA,8878.05
2019-04-29,LINA,8884.78
2019-04-28,LINA,5366.18
2019-04-27,LINA,6683.61
2019-04-22,LINA,8910.78
2019-04-21,LINA,5773.66
2019-04-18,LINA,7241.47
2019-04-17,LINA,9427.66
2019-04-16,LINA,8624.25
2019-04-15,LINA,9200.05
2019-04-13,LINA,6783.28
2019-04-11,LINA,8822.51
2019-04-10,LINA,9426.26
2019-04-08,LINA,9152.38
2019-04-04,LINA,9305.46
2019-04-03,LINA,9089.83
2019-03-31,LINA,5855.39
2019-03-29,LINA,8268.95
2019-03-28,LINA,8809.47
2019-03-27,LINA,8945.97
2019-03-26,LINA,9199.9
2019-03-25,LINA,8618.73
2019-03-23,LINA,6423.08
2019-03-18,LINA,8943.44
2019-03-16,LINA,7235.99
2019-03-15,LINA,8301.98
2019-03-14,LINA,9263.36
2019-03-13,LINA,9146.71
2019-03-12,LINA,9194.97
2019-03-09,LINA,6372.93
2019-03-07,LINA,9845.75
2019-03-06,LINA,9256.28
2019-03-02,LINA,7235.82
2019-03-01,LINA,8047.34
2019-02-28,LINA,7725.77
2019-02-27,LINA,7626.33
2019-02-26,LINA,7785.2
2019-02-25,LINA,7505.63
2019-02-24,LINA,4732.57
2019-02-23,LINA,5735.4
2019-02-22,LINA,7992.93
2019-02-21,LINA,8268.74
2019-02-20,LINA,10660.56
2019-02-03,LINA,6475.03
2019-01-05,LINA,6953.25
2023-11-12,L102/144,955.52
2023-10-12,L103,4032.89
2023-10-11,L103,4116
2023-08-23,L126,911.35
2023-08-22,L126,1000.09
2023-08-21,L126,413.69
2023-08-15,L126,848.39
2023-08-13,L126,548.08
2023-08-12,L126,647.82
2023-08-07,L122,4188.84
2023-07-10,L122,4840.28
2023-07-04,L122,4333.43
2023-04-29,L102/144,1005.4
2023-04-15,L126,422.35
2023-04-04,L103,4339.65
2023-03-23,L103,4513.35
2023-03-14,L126,830.06
2023-03-10,L138,1318.3
2023-03-09,L138,2144.31
2023-03-08,L138,1742.4
2023-02-21,L102/144,853.35
2023-01-27,L128,1619.14
2022-11-16,L103,4614.97
2022-09-16,L145/133,3208.6
2022-08-30,L128,1880.24
2022-08-29,L128,1962.66
2022-07-18,L122,3163.28
2022-07-14,L122,3376.5
2022-05-07,L102/144,1074.89
2021-11-22,L143/136/137,2019.79
2021-11-20,L143/136/137,1873.46
2021-09-18,L143/136/137,2019.65
2021-08-22,L103,1695.43
2021-08-19,L103,3470.85
2021-08-04,L103,3298.05
2021-08-03,L103,3472.75
2021-04-17,L143/136/137,2065.33
2021-04-10,L143/136/137,2131.34
2021-03-20,L145/133,2194.27
2021-01-07,L128,1384.78
2020-06-30,L129,618.47
2020-03-25,L103,1426.47
2020-03-22,L143,1776.24
2020-02-18,L128,2365.04
2020-01-28,L145,2525.83
2020-01-27,L145,2372.56
2020-01-25,L145,2051.38
2020-01-24,L145,3096.62
2020-01-15,L145,2594.11
2020-01-14,L145,2670.16
2019-12-10,L145,3279.32
2019-09-30,L145,3112.11
2023-11-12,LINA,6297.03
2023-11-11,LINA,6833.99
2023-10-24,LINA,7623.75
2023-10-22,LINA,6529.66
2023-10-18,LINA,8409.14
2023-10-09,LINA,8659.57
2023-10-07,LINA,6466.09
2023-10-06,LINA,8712.77
2023-09-29,LINA,8107.93
2023-09-16,LINA,4229.67
2023-08-31,LINA,7981.28
2023-08-30,LINA,8191.71
2023-08-29,LINA,7908.96
2023-08-28,LINA,8318.17
2023-07-27,LINA,7111.41
2023-07-25,LINA,7027.45
2023-07-22,LINA,6797.1
2023-07-20,LINA,7249.66
2023-07-19,LINA,6966.47
2023-07-18,LINA,6957.16
2023-07-14,LINA,7953.21
2023-07-04,LINA,7994.54
2023-07-03,LINA,8079.13
2023-06-30,LINA,8101.63
2023-06-25,LINA,5894.45
2023-06-23,LINA,7674.15
2023-04-06,LINA,6887.7
2023-04-01,LINA,6713.63
2023-03-26,LINA,5829.48
2023-03-19,LINA,6591.29
2023-03-11,LINA,7369.97
2023-02-10,LINA,7566.23
2023-01-22,LINA,5073.06
2023-01-21,LINA,6637.03
2023-01-13,LINA,6992.23
2023-01-09,LINA,6809.43
2023-01-02,LINA,10787.35
2022-12-20,LINA,7405.44
2022-12-19,LINA,8561.69
2022-12-17,LINA,6885.98
2022-12-15,LINA,8827.28
2022-12-14,LINA,8712.06
2022-12-12,LINA,7978.24
2022-12-10,LINA,6405.42
2022-12-04,LINA,6177.32
2022-11-21,LINA,4731.16
2022-11-19,LINA,6267.34
2022-11-17,LINA,8785.46
2022-11-13,LINA,5680.66
2022-11-12,LINA,6411.52
2022-11-11,LINA,8801.08
2022-10-17,LINA,7348.26
2022-10-09,LINA,5585.07
2022-09-24,LINA,6027.52
2022-09-23,LINA,8077.47
2022-09-22,LINA,8113.3
2022-09-21,LINA,7718.18
2022-09-20,LINA,7931
2022-09-19,LINA,8385.31
2022-09-18,LINA,5354.07
2022-09-16,LINA,8737.91
2022-09-11,LINA,7318.9
2022-09-09,LINA,8418.49
2022-09-04,LINA,5617.21
2022-08-30,LINA,7624.13
2022-08-24,LINA,8174.76
2022-08-18,LINA,8098.34
2022-08-17,LINA,8220.39
2022-07-17,LINA,5601.03
2022-06-12,LINA,5108.78
2022-06-10,LINA,8177.98
2022-06-09,LINA,7866.73
2022-04-26,LINA,3700.82
2022-03-03,LINA,9061.69
2022-02-19,LINA,2414.24
2022-02-17,LINA,6069.55
2022-02-16,LINA,6173.64
2022-02-15,LINA,6553.29
2022-02-07,LINA,5933.83
2022-02-04,LINA,5866.7
2022-02-03,LINA,6232.98
2022-01-31,LINA,6605
2022-01-29,LINA,5950.31
2022-01-19,LINA,6572.3
2022-01-15,LINA,6454.82
2022-01-14,LINA,6722.11
2022-01-13,LINA,6975.65
2022-01-08,LINA,5632.55
2022-01-06,LINA,6183.41
2021-12-28,LINA,7495.59
2021-12-25,LINA,3878.64
2021-12-12,LINA,5034.15
2021-12-09,LINA,8558.18
2021-11-13,LINA,6429.78
2021-11-07,LINA,5215.72
2021-10-03,LINA,5084.63
2021-09-11,LINA,5028.11
2021-08-28,LINA,3546.13
2021-08-20,LINA,7322.86
2021-08-19,LINA,7336.76
2021-08-07,LINA,3594.61
2021-04-28,LINA,6980.59
2021-04-14,LINA,7384.56
2021-04-13,LINA,7103.28
2021-04-09,LINA,7536.59
2021-03-29,LINA,6243.43
2021-03-25,LINA,6268.07
2021-03-11,LINA,6036.11
2021-03-10,LINA,5808.02
2021-03-09,LINA,5959.39
2021-03-02,LINA,6361.3
2021-02-25,LINA,6012.97
2021-02-24,LINA,5697.55
2021-02-22,LINA,5969.48
2021-02-20,LINA,4650.91
2021-02-19,LINA,5605.27
2021-02-18,LINA,5642.5
2021-02-16,LINA,3595.42
2021-02-12,LINA,5586.12
2021-01-19,LINA,5586.24
2021-01-18,LINA,5918.32
2021-01-17,LINA,4139.03
2021-01-15,LINA,5229.46
2021-01-14,LINA,5814.04
2021-01-13,LINA,5772.07
2021-01-12,LINA,5240.4
2021-01-11,LINA,5039.74
2020-12-26,LINA,4847.93
2020-12-23,LINA,5433.73
2020-12-22,LINA,5102.76
2020-12-21,LINA,6246.07
2020-12-20,LINA,4369.3
2020-12-15,LINA,3885.95
2020-12-14,LINA,6679.63
2020-12-06,LINA,4252.5
2020-12-05,LINA,4370.41
2020-11-30,LINA,4997.37
2020-11-29,LINA,3016.33
2020-11-28,LINA,4034.88
2020-11-25,LINA,5582.28
2020-11-24,LINA,6114.89
2020-11-22,LINA,4160.97
2020-11-21,LINA,4787.3
2020-11-20,LINA,5155.42
2020-11-16,LINA,5921.11
2020-11-11,LINA,5834.41
2020-11-10,LINA,5133.95
2020-11-09,LINA,4805.66
2020-11-08,LINA,4144.67
2020-11-07,LINA,4411.48
2020-11-06,LINA,5129.92
2020-11-05,LINA,5386.38
2020-11-04,LINA,5257.26
2020-11-03,LINA,5403.36
2020-11-02,LINA,5088.56
2020-11-01,LINA,4193.46
2020-10-30,LINA,4910.79
2020-10-29,LINA,4719.52
2020-10-22,LINA,4843.12
2020-10-21,LINA,4922.92
2020-10-20,LINA,4779.6
2020-10-19,LINA,5112.72
2020-10-18,LINA,4700.84
2020-10-17,LINA,4338.55
2020-10-16,LINA,5176.13
2020-10-15,LINA,5052.24
2020-09-03,LINA,4824.95
2020-08-06,LINA,4905.55
2020-08-05,LINA,4914.1
2020-08-04,LINA,5502.93
2020-07-17,LINA,6416.65
2020-07-16,LINA,5244.59
2020-07-15,LINA,5072.65
2020-06-23,LINA,5066.38
2020-06-08,LINA,4935.35
2020-04-21,LINA,3392.8
2020-04-20,LINA,3430.61
2020-04-17,LINA,3588.47
2020-04-15,LINA,3190.72
2020-04-14,LINA,3394.38
2020-04-13,LINA,3374.79
2020-04-12,LINA,3096.44
2020-04-11,LINA,3154.41
2020-04-10,LINA,2005.15
2020-03-18,LINA,7884.16
2020-03-07,LINA,7254.67
2020-03-05,LINA,9593.88
2020-03-01,LINA,6003.15
2020-02-27,LINA,8066.33
2020-02-26,LINA,7886.64
2020-02-18,LINA,7946.66
2020-02-14,LINA,8510.93
2020-02-12,LINA,8230.29
2020-02-03,LINA,8392.5
2020-02-01,LINA,7012.85
2020-01-31,LINA,7728.59
2020-01-30,LINA,7357.86
2020-01-22,LINA,7805.56
2020-01-15,LINA,7849.27
2020-01-13,LINA,8248.52
2020-01-09,LINA,7867.98
2020-01-08,LINA,8333.04
2020-01-06,LINA,7620.21
2020-01-01,LINA,4629.35
2019-12-27,LINA,7637.66
2019-12-26,LINA,7531.2
2019-12-12,LINA,9003.96
2019-12-07,LINA,6828
2019-11-28,LINA,9472.9
2019-09-12,LINA,8717.45
2019-09-07,LINA,5510.2
2019-07-30,LINA,8382.92
2019-07-29,LINA,8112.08
2019-07-21,LINA,4874.39
2019-07-15,LINA,6887.52
2019-07-14,LINA,2836.58
2019-07-13,LINA,6906.98
2019-07-11,LINA,6808.57
2019-07-10,LINA,7669.69
2019-07-09,LINA,4435.8
2019-06-23,LINA,5284.52
2019-06-11,LINA,8258.96
2019-06-07,LINA,8812.53
2019-06-01,LIGM,152.25
2019-05-18,LINA,6232.32
2019-05-17,LINA,8922.86
2019-05-16,LINA,9389.85
2019-05-15,LINA,8397.56
2019-05-14,LINA,7527.05
2019-05-13,LINA,8780.58
2019-05-09,LINA,8818.82
2019-05-07,LINA,8623.23
2019-05-02,LINA,8665.5
2019-04-26,LINA,8154.68
2019-04-25,LINA,8398.93
2019-04-24,LINA,8485.62
2019-04-20,LINA,7106.92
2019-04-14,LINA,6058.44
2019-04-12,LINA,8866.24
2019-04-09,LINA,9071
2019-04-05,LINA,9223.41
2019-04-02,LINA,5345.6
2019-03-22,LINA,9240.87
2019-03-21,LINA,8956.37
2019-03-05,LINA,5051.81
2019-02-19,LINA,7867.79
2019-02-18,LINA,8071.05
2019-02-17,LINA,6878.12
2019-02-16,LINA,7360.55
2019-02-15,LINA,8075.05
2019-02-13,LINA,6768.93
2019-02-11,LINA,8074.2
2019-02-08,LINA,6223.63
2019-02-05,LINA,6275.16
2019-02-04,LINA,7906.48
2019-02-02,LINA,5586.51
2019-02-01,LINA,6797.5
2019-01-30,LINA,9257.66
2019-01-29,LINA,7873.83
2019-01-27,LINA,7065.37
2019-01-24,LINA,7492.63
2019-01-23,LINA,7181.26
2019-01-22,LINA,7969.77
2019-01-21,LINA,6974.23
2019-01-20,LINA,7759.16
2019-01-18,LINA,5752.44
2019-01-16,LINA,7322.95
2019-01-15,LINA,7642.04
2019-01-14,LINA,7022.97
2019-01-13,LINA,7844.52
2019-01-10,LINA,7022.76
2019-01-09,LINA,7611.07
2019-01-08,LINA,7735.01
2019-01-07,LINA,6519.72
2019-01-06,LINA,7243.9
2023-10-10,L101,1790.57
2023-10-09,L101,1898.33
2023-10-06,L140,1965.84
2023-07-29,L102/144,976.66
2023-05-13,L110,2431.26
2023-05-01,L133/125,1183.87
2023-04-29,L133/125,1697.57
2023-04-08,L110,2530.95
2023-03-12,L110,1758.03
2022-12-31,L110,2478.16
2022-12-23,L110,4134.39
2022-12-21,L110,4844.41
2022-12-18,L110,471.88
2022-10-02,L110,1641.26
2022-07-02,L110,2511.64
2022-06-11,L110,2215.58
2022-05-28,L110,2358.33
2022-03-21,L103,3613.49
2022-03-19,L103,2484.41
2022-02-27,L143/136/137,1340.88
2022-02-11,L103,3163.32
2021-11-23,203M,17957.72
2021-11-14,L110,2032.44
2021-11-12,L110,4594.02
2021-11-11,L110,4661.54
2021-10-10,L110,1486.38
2021-10-08,L110,1602.47
2021-10-05,203M,13723.84
2021-10-01,L110,4302.68
2021-09-30,L110,3958.03
2020-12-14,L102,782.09
2020-12-04,L102,489.92
2020-12-02,L102,451.86
2020-12-01,L102,577.88
2020-11-28,L102,486
2020-11-26,L102,360.8
2020-11-25,L102,379.92
2020-03-23,L110,954.63
2020-03-20,L110,2329.66
2020-03-17,L110,3469.1
2020-03-13,L133,4419.96
2020-03-12,L133,3393.47
2020-03-03,L103,3950.37
2020-01-23,L143,3621.75
2019-12-23,L143,3884.86
2019-11-09,L143,2104.05
2019-08-17,L143,2138.92
2019-08-04,L143,2526.7
2019-07-27,L143,2001.04
2019-07-20,L143,2666.44
2019-07-09,L143,1757.07
2019-06-15,L143,2513.24
2019-06-13,L143,3774.93
2019-05-27,L143,3451.84
2019-05-25,L143,2230.4
2019-05-24,L143,3750.55
2019-05-23,L143,3748.35
2019-05-22,L143,3824.64
2019-05-21,L143,3975.99
2019-02-14,L110,805.95
2019-02-10,L143,2972.05
2023-11-12,LMAV,745.38
2023-11-05,LMAV,789.66
2023-11-04,LMAV,758.32
2023-10-29,LMAV,702.92
2023-10-15,LMAV,752.17
2023-10-08,LMAV,788.49
2023-09-30,LMAV,842.59
2023-09-16,LMAV,928.55
2023-09-02,LMAV,1220.47
2023-08-20,LMAV,1070.49
2023-08-19,LMAV,1177.82
2023-06-25,LMAV,1200.18
2023-06-18,LMAV,926.99
2023-04-23,LMAV,951.3
2023-04-22,LMAV,1195.57
2023-04-16,LMAV,1278.51
2023-04-08,LMAV,1672.22
2023-03-26,LMAV,1107.89
2023-03-25,LMAV,1473.84
2023-03-24,LMAV,1267.37
2023-03-19,LMAV,1522.33
2023-02-25,LMAV,1105.48
2023-01-07,LMAV,1187.86
2022-12-25,LMAV,1027.23
2022-11-19,LMAV,1026.17
2022-10-16,LMAV,1151.64
2022-10-09,LMAV,1104.14
2022-09-10,LMAV,708.61
2022-09-04,LMAV,1188.68
2022-06-05,LMAV,839.16
2022-05-25,LMAV,1028.11
2022-05-22,LMAV,1076.04
2022-05-18,LMAV,1143.5
2022-05-01,LMAV,1069.73
2022-04-15,LMAV,973.68
2022-04-09,LMAV,1615.52
2022-03-26,LMAV,1320.43
2022-01-23,LMAV,1027.06
2022-01-21,LMAV,1443.38
2021-10-16,LMAV,1274.46
2021-03-13,LMAV,1416.53
2021-02-28,LMAV,1225.38
2021-02-27,LMAV,1537.9
2021-01-23,LMAV,1375.21
2021-01-22,LMAV,1652.85
2021-01-21,LMAV,1593.18
2021-01-09,LMAV,704.98
2020-12-27,LMAV,1156.01
2020-12-26,LMAV,1175.75
2020-12-24,LMAV,1185.21
2020-12-23,LMAV,1378.03
2020-12-22,LMAV,1392.58
2020-12-21,LMAV,1217.35
2020-12-18,LMAV,1306.58
2020-11-13,LIGM,79
2020-10-22,LMAV,964.56
2020-10-17,LMAV,1075.17
2020-10-07,LMAV,1095.37
2020-08-10,LMAV,1521.55
2020-03-31,LMAV,978.57
2020-03-30,LMAV,1254.41
2020-03-28,LMAV,1136.22
2020-03-24,LMAV,913.12
2020-03-23,LMAV,1063.89
2020-01-01,LMAV,1377.45
2023-06-20,N339,1701.36
2022-04-27,N339,1395.77
2022-03-31,N339,1885.74
2022-03-02,N339,1580.37
2021-12-11,N339,1100.35
2021-11-27,N339,958
2021-11-23,N339,1568
2021-11-12,N339,1154
2021-11-07,N339,1730
2021-10-25,N339,949
2021-10-19,N339,925
2021-10-01,N339,981
2021-09-29,N339,1207
2021-09-12,N339,1326
2021-08-17,N339,1277.29
2021-07-29,N339,1080.22
2021-06-28,N339,1406.57
2021-06-25,N339,1338.29
2021-06-23,N339,839.67
2021-06-22,N339,1110.45
2021-06-15,N339,955.69
2021-06-06,N339,894.63
2021-05-10,N339,1160.32
2021-05-06,N339,902.4
2021-05-05,N339,716.08
2021-05-01,N339,846.76
2021-03-31,N339,631.39
2021-01-05,N339,713.66
2020-11-25,L339,101.06
2020-06-19,L339,430.85
2020-04-22,L339,600.1
2020-04-21,L339,1048.01
2020-04-20,L339,620.21
2020-04-17,L339,668.13
2020-04-16,L339,734.05
2020-02-24,N339,3206.59
2019-10-16,N339,3093.13
2023-11-04,LINA,6669.03
2023-09-01,LINA,8271.95
2023-08-26,LINA,6327.74
2023-07-26,LINA,6804.62
2023-07-15,LINA,6232.68
2023-07-08,LINA,6572.88
2023-07-05,LINA,7947.15
2023-07-02,LINA,6067.47
2023-06-10,LINA,6586.36
2023-06-04,LINA,6297.85
2023-05-27,LINA,6599.72
2023-05-13,LINA,6602.96
2023-05-06,LINA,6099.01
2023-04-29,LINA,6855.12
2023-04-22,LINA,6183.55
2023-04-16,LINA,5686.05
2023-04-08,LINA,6735.34
2023-02-26,LINA,5915.89
2023-02-24,LINA,7158.02
2023-02-22,LINA,6869.26
2023-02-19,LINA,5608.82
2023-02-11,LINA,6347.61
2023-02-02,LINA,7060
2023-01-14,LINA,6050.72
2022-12-28,LINA,7068.88
2022-12-21,LINA,8747.31
2022-12-16,LINA,8370.94
2022-12-03,LINA,6443.43
2022-11-05,LINA,7092.54
2022-10-22,LINA,6177.05
2022-09-17,LINA,6200.41
2022-09-13,LINA,7978.36
2022-07-31,LINA,4754.01
2022-07-16,LINA,5866.6
2022-03-24,LINA,3498.53
2022-03-19,LINA,5978.21
2022-01-22,LINA,4961.41
2022-01-07,LINA,6261.33
2021-12-31,LINA,4837.05
2021-11-27,LINA,6210.29
2021-10-31,LINA,5012.09
2021-10-30,LINA,6811.01
2021-08-14,LINA,3418.46
2021-07-31,LINA,3469.24
2021-07-25,LINA,3161.11
2021-07-21,LINA,5433.97
2021-07-20,LINA,5666.1
2021-06-14,LINA,5241.27
2021-06-11,LINA,5253.7
2021-06-10,LINA,5162.63
2021-06-09,LINA,4891.91
2021-06-05,LINA,4158.59
2021-05-30,LINA,3783.21
2021-05-29,LINA,4471.76
2021-05-22,LINA,4652.44
2021-05-16,LINA,4328.76
2021-05-15,LINA,4579.51
2021-05-08,LINA,4799.95
2021-05-02,LINA,4945.46
2021-05-01,LINA,2835.32
2021-04-30,LINA,6604.92
2021-04-29,LINA,6553.44
2021-04-18,LINA,4072.85
2021-04-17,LINA,4820.97
2021-04-12,LINA,7323.8
2021-04-11,LINA,3853.77
2021-04-08,LINA,7387.3
2021-04-07,LINA,7888.9
2021-03-26,LINA,6760.17
2021-03-23,LINA,6687.75
2021-03-22,LINA,6454.44
2021-03-19,LINA,6651.04
2021-03-18,LINA,6378.85
2021-03-17,LINA,6587.3
2021-03-16,LINA,6774.74
2021-03-15,LINA,6265.59
2021-03-14,LINA,4266.71
2021-03-13,LINA,4791.34
2021-03-04,LINA,5660.07
2021-03-03,LINA,6288.9
2021-02-28,LINA,4559.81
2021-02-27,LINA,4814.02
2021-02-26,LINA,5769.82
2021-02-23,LINA,5683.89
2021-02-21,LINA,4493.43
2021-02-17,LINA,5812.79
2021-02-15,LINA,3165.75
2021-02-14,LINA,4618.28
2021-02-13,LINA,4816.58
2021-02-11,LINA,5289.75
2021-02-09,LINA,5245.87
2021-02-08,LINA,5640.25
2021-02-07,LINA,4751.79
2021-02-06,LINA,4200.87
2021-02-05,LINA,5620.65
2021-02-04,LINA,5906.89
2021-02-03,LINA,5064.18
2021-02-02,LINA,5433.83
2021-02-01,LINA,4898.15
2021-01-30,LINA,4206.71
2021-01-29,LINA,4691.41
2021-01-28,LINA,5423.91
2021-01-22,LINA,6045.83
2021-01-21,LINA,5894.1
2021-01-20,LINA,5981.19
2021-01-16,LINA,4786.71
2020-12-03,LINA,5388.88
2020-12-02,LINA,4987.93
2020-12-01,LINA,5184.22
2020-10-28,LINA,4788.87
2020-10-27,LINA,4673.12
2020-10-26,LINA,4938.57
2020-10-25,LINA,3614.54
2020-10-24,LINA,4396.71
2020-10-23,LINA,4756.36
2020-10-07,LINA,5025.05
2020-10-04,LINA,3466.66
2020-10-02,LINA,3967.5
2020-09-24,LINA,4605.6
2020-09-10,LINA,4812.01
2020-09-09,LINA,4644.16
2020-09-08,LINA,4712.35
2020-09-07,LINA,4725.95
2020-09-04,LINA,4953.84
2020-09-02,LINA,4662.6
2020-09-01,LINA,4840.42
2020-08-31,LINA,4595.72
2020-08-30,LINA,3693.3
2020-08-29,LINA,3862.76
2020-08-28,LINA,4768.92
2020-08-27,LINA,4506.62
2020-08-26,LINA,4971.1
2020-08-24,LINA,4804.04
2020-08-21,LINA,4980.32
2020-08-20,LINA,3423.33
2020-08-19,LINA,6119.11
2020-08-18,LINA,5171.13
2020-08-16,LINA,3585.52
2020-08-14,LINA,4819.01
2020-08-13,LINA,4842.32
2020-08-12,LINA,4906.44
2020-08-11,LINA,4859.49
