FechaRecaudacion,des_lin,Cantidad_Pasajeros
2020-06-02T00:00:00Z,PILAR 203,16130
2020-06-02T00:00:00Z,LINEA A,4151
2020-06-02T00:00:00Z,MORENO 203,21360
2020-06-02T00:00:00Z,41,9964
2020-06-03T00:00:00Z,107,3940
2020-06-03T00:00:00Z,133,2192
2020-06-03T00:00:00Z,315,6666
2020-06-03T00:00:00Z,440,27026
2020-06-03T00:00:00Z,740,4672
2020-06-03T00:00:00Z,PILAR 203,16822
2020-06-03T00:00:00Z,CP25 A,436
2020-06-03T00:00:00Z,C AZUL,545
2020-06-03T00:00:00Z,35/9,1904
2020-06-03T00:00:00Z,LINEA A,3648
2020-06-03T00:00:00Z,CP33/9,434
2020-06-03T00:00:00Z,MORENO 203,21898
2020-06-03T00:00:00Z,CN33/9,46
2020-06-03T00:00:00Z,103,3828
2020-06-03T00:00:00Z,143,2687
2020-06-03T00:00:00Z,125,890
2020-06-03T00:00:00Z,41,10276
2020-06-03T00:00:00Z,110,3896
2020-06-03T00:00:00Z,C NEGRA,597
2020-06-03T00:00:00Z,128,2245
2020-06-03T00:00:00Z,145,2082
2020-06-03T00:00:00Z,146,3030
2020-06-03T00:00:00Z,142,4048
2020-06-03T00:00:00Z,144,554
2020-06-03T00:00:00Z,102,753
2020-06-03T00:00:00Z,101,1044
2020-06-03T00:00:00Z,130,1152
2020-06-03T00:00:00Z,129,801
2020-06-03T00:00:00Z,EXPRESO,3154
2020-06-03T00:00:00Z,RINCÓN,3177
2020-06-03T00:00:00Z,35/9 V,1748
2020-06-04T00:00:00Z,107,5118
2020-06-04T00:00:00Z,133,2762
2020-06-04T00:00:00Z,315,6383
2020-06-04T00:00:00Z,440,27340
2020-06-04T00:00:00Z,740,4836
2020-06-04T00:00:00Z,PILAR 203,17253
2020-06-04T00:00:00Z,CP25 A,614
2020-06-04T00:00:00Z,C AZUL,729
2020-06-04T00:00:00Z,35/9,2644
2020-06-04T00:00:00Z,LINEA A,3352
2020-06-04T00:00:00Z,CP33/9,652
2020-06-04T00:00:00Z,MORENO 203,22428
2020-06-04T00:00:00Z,CN33/9,106
2020-06-04T00:00:00Z,103,5002
2020-06-04T00:00:00Z,143,3527
2020-06-04T00:00:00Z,125,1114
2020-06-04T00:00:00Z,41,10311
2020-06-04T00:00:00Z,110,5200
2020-06-04T00:00:00Z,C NEGRA,857
2020-06-04T00:00:00Z,128,2698
2020-06-04T00:00:00Z,145,2640
2020-06-04T00:00:00Z,146,3592
2020-06-04T00:00:00Z,142,5354
2020-06-04T00:00:00Z,144,784
2020-06-04T00:00:00Z,102,1040
2020-06-04T00:00:00Z,101,1331
2020-06-04T00:00:00Z,130,1402
2020-06-04T00:00:00Z,129,1050
2020-06-04T00:00:00Z,EXPRESO,4380
2020-06-04T00:00:00Z,RINCÓN,3905
2020-06-04T00:00:00Z,35/9 V,2593
2020-06-05T00:00:00Z,107,4946
2020-06-05T00:00:00Z,133,2878
2020-06-05T00:00:00Z,315,7023
2020-06-05T00:00:00Z,440,30856
2020-06-05T00:00:00Z,740,6169
2020-06-05T00:00:00Z,PILAR 203,17931
2020-06-05T00:00:00Z,CP25 A,580
2020-06-05T00:00:00Z,C AZUL,604
2020-06-05T00:00:00Z,35/9,2633
2020-06-05T00:00:00Z,LINEA A,3813
2020-06-05T00:00:00Z,CP33/9,723
2020-06-05T00:00:00Z,MORENO 203,24255
2020-06-05T00:00:00Z,CN33/9,133
2020-06-05T00:00:00Z,103,5031
2020-06-05T00:00:00Z,143,3640
2020-06-05T00:00:00Z,125,1171
2020-06-05T00:00:00Z,41,10959
2020-06-05T00:00:00Z,110,5617
2020-06-05T00:00:00Z,C NEGRA,619
2020-06-05T00:00:00Z,128,2780
2020-06-05T00:00:00Z,145,2868
2020-06-05T00:00:00Z,146,3725
2020-06-05T00:00:00Z,142,5495
2020-06-05T00:00:00Z,144,747
2020-06-05T00:00:00Z,102,876
2020-06-05T00:00:00Z,101,1333
2020-06-05T00:00:00Z,130,1480
2020-06-05T00:00:00Z,129,1067
2020-06-05T00:00:00Z,EXPRESO,4643
2020-06-05T00:00:00Z,RINCÓN,2995
2020-06-05T00:00:00Z,35/9 V,2688
2020-06-06T00:00:00Z,107,3329
2020-06-06T00:00:00Z,133,1811
2020-06-06T00:00:00Z,315,5939
2020-06-06T00:00:00Z,440,22504
2020-06-06T00:00:00Z,740,3969
2020-06-06T00:00:00Z,PILAR 203,11066
2020-06-06T00:00:00Z,CP25 A,423
2020-06-06T00:00:00Z,C AZUL,422
2020-06-06T00:00:00Z,35/9,1466
2020-06-06T00:00:00Z,LINEA A,2237
2020-06-06T00:00:00Z,CP33/9,420
2020-06-06T00:00:00Z,MORENO 203,15775
2020-06-06T00:00:00Z,CN33/9,141
2020-06-06T00:00:00Z,103,3153
2020-06-06T00:00:00Z,143,2316
2020-06-06T00:00:00Z,125,650
2020-06-06T00:00:00Z,41,5901
2020-06-06T00:00:00Z,110,3082
2020-06-06T00:00:00Z,C NEGRA,515
2020-06-06T00:00:00Z,128,1744
2020-06-06T00:00:00Z,145,1809
2020-06-06T00:00:00Z,146,2464
2020-06-06T00:00:00Z,142,3641
2020-06-06T00:00:00Z,144,351
2020-06-06T00:00:00Z,102,513
2020-06-06T00:00:00Z,101,767
2020-06-06T00:00:00Z,130,782
2020-06-06T00:00:00Z,129,651
2020-06-06T00:00:00Z,EXPRESO,3218
2020-06-06T00:00:00Z,RINCÓN,2769
2020-06-06T00:00:00Z,35/9 V,1254
2020-06-07T00:00:00Z,107,1641
2020-06-07T00:00:00Z,133,986
2020-06-07T00:00:00Z,315,3224
2020-06-07T00:00:00Z,440,9998
2020-06-07T00:00:00Z,740,1205
2020-06-07T00:00:00Z,PILAR 203,7263
2020-06-07T00:00:00Z,CP25 A,296
2020-06-07T00:00:00Z,C AZUL,274
2020-06-07T00:00:00Z,35/9,699
2020-06-07T00:00:00Z,LINEA A,1462
2020-06-07T00:00:00Z,CP33/9,394
2020-06-07T00:00:00Z,MORENO 203,9629
2020-06-07T00:00:00Z,CN33/9,119
2020-06-07T00:00:00Z,103,1426
2020-06-07T00:00:00Z,143,1283
2020-06-07T00:00:00Z,125,244
2020-06-07T00:00:00Z,41,3601
2020-06-07T00:00:00Z,110,1575
2020-06-07T00:00:00Z,C NEGRA,365
2020-06-07T00:00:00Z,128,681
2020-06-07T00:00:00Z,145,600
2020-06-07T00:00:00Z,146,1054
2020-06-07T00:00:00Z,142,1694
2020-06-07T00:00:00Z,144,214
2020-06-07T00:00:00Z,102,248
2020-06-07T00:00:00Z,101,363
2020-06-07T00:00:00Z,130,311
2020-06-07T00:00:00Z,129,279
2020-06-07T00:00:00Z,EXPRESO,1876
2020-06-07T00:00:00Z,RINCÓN,1793
2020-06-07T00:00:00Z,35/9 V,631
2020-06-08T00:00:00Z,107,5869
2020-06-08T00:00:00Z,133,3461
2020-06-08T00:00:00Z,315,7190
2020-06-08T00:00:00Z,440,29861
2020-06-08T00:00:00Z,740,9583
2020-06-08T00:00:00Z,PILAR 203,16789
2020-06-08T00:00:00Z,CP25 A,716
2020-06-08T00:00:00Z,C AZUL,892
2020-06-08T00:00:00Z,35/9,3111
2020-06-08T00:00:00Z,LINEA A,4087
2020-06-08T00:00:00Z,CP33/9,1095
2020-06-08T00:00:00Z,MORENO 203,23333
2020-06-08T00:00:00Z,CN33/9,118
2020-06-08T00:00:00Z,103,5692
2020-06-08T00:00:00Z,143,4067
2020-06-08T00:00:00Z,125,1335
2020-06-08T00:00:00Z,41,10944
2020-06-08T00:00:00Z,110,5805
2020-06-08T00:00:00Z,C NEGRA,1022
2020-06-08T00:00:00Z,128,3316
2020-06-08T00:00:00Z,145,3191
2020-06-08T00:00:00Z,146,4176
2020-06-08T00:00:00Z,142,6256
2020-06-08T00:00:00Z,144,848
2020-06-08T00:00:00Z,102,1000
2020-06-08T00:00:00Z,101,1479
2020-06-08T00:00:00Z,130,1646
2020-06-08T00:00:00Z,129,1196
2020-06-08T00:00:00Z,EXPRESO,5276
2020-06-08T00:00:00Z,RINCÓN,4821
2020-06-08T00:00:00Z,35/9 V,3257
2020-06-09T00:00:00Z,107,5872
2020-06-09T00:00:00Z,133,3653
2020-06-09T00:00:00Z,315,7147
2020-06-09T00:00:00Z,440,30963
2020-06-09T00:00:00Z,740,5662
2020-06-09T00:00:00Z,PILAR 203,16994
2020-06-09T00:00:00Z,CP25 A,744
2020-06-09T00:00:00Z,C AZUL,955
2020-06-09T00:00:00Z,35/9,3138
2020-06-09T00:00:00Z,LINEA A,4210
2020-06-09T00:00:00Z,CP33/9,986
2020-06-09T00:00:00Z,MORENO 203,23915
2020-06-09T00:00:00Z,CN33/9,148
2020-06-09T00:00:00Z,103,6155
2020-06-09T00:00:00Z,143,4293
2020-06-09T00:00:00Z,125,1382
2020-06-09T00:00:00Z,41,10889
2020-06-09T00:00:00Z,110,6220
2020-06-09T00:00:00Z,C NEGRA,1033
2020-06-09T00:00:00Z,128,3480
2020-06-09T00:00:00Z,145,3606
2020-06-09T00:00:00Z,146,4640
2020-06-09T00:00:00Z,142,6613
2020-06-09T00:00:00Z,144,955
2020-06-09T00:00:00Z,102,1134
2020-06-09T00:00:00Z,101,1658
2020-06-09T00:00:00Z,130,1790
2020-06-09T00:00:00Z,129,1233
2020-06-09T00:00:00Z,EXPRESO,5476
2020-06-09T00:00:00Z,RINCÓN,4898
2020-06-09T00:00:00Z,35/9 V,3257
2020-06-10T00:00:00Z,107,6268
2020-06-10T00:00:00Z,133,3809
2020-06-10T00:00:00Z,315,7133
2020-06-10T00:00:00Z,440,31434
2020-06-10T00:00:00Z,740,5535
2020-06-10T00:00:00Z,PILAR 203,17322
2020-06-10T00:00:00Z,CP25 A,733
2020-06-10T00:00:00Z,C AZUL,1028
2020-06-10T00:00:00Z,35/9,3375
2020-06-10T00:00:00Z,LINEA A,4307
2020-06-10T00:00:00Z,CP33/9,1009
2020-06-10T00:00:00Z,MORENO 203,23800
2020-06-10T00:00:00Z,CN33/9,131
2020-06-10T00:00:00Z,103,6447
2020-06-10T00:00:00Z,143,4440
2020-06-10T00:00:00Z,125,1283
2020-06-10T00:00:00Z,41,11551
2020-06-10T00:00:00Z,110,6630
2020-06-10T00:00:00Z,C NEGRA,1156
2020-06-10T00:00:00Z,128,3623
2020-06-10T00:00:00Z,145,3633
2020-06-10T00:00:00Z,146,4604
2020-06-10T00:00:00Z,142,6891
2020-06-10T00:00:00Z,144,982
2020-06-10T00:00:00Z,102,1161
2020-06-10T00:00:00Z,101,1810
2020-06-10T00:00:00Z,130,1836
2020-06-10T00:00:00Z,129,1378
2020-06-10T00:00:00Z,EXPRESO,5862
2020-06-10T00:00:00Z,RINCÓN,5063
2020-06-10T00:00:00Z,35/9 V,3502
2020-06-11T00:00:00Z,107,6254
2020-06-11T00:00:00Z,133,3818
2020-06-11T00:00:00Z,315,7431
2020-06-11T00:00:00Z,440,32554
2020-06-11T00:00:00Z,740,10236
2020-06-11T00:00:00Z,PILAR 203,17940
2020-06-11T00:00:00Z,CP25 A,856
2020-06-11T00:00:00Z,C AZUL,1012
2020-06-11T00:00:00Z,35/9,3398
2020-06-11T00:00:00Z,LINEA A,4415
2020-06-11T00:00:00Z,CP33/9,1120
2020-06-11T00:00:00Z,MORENO 203,24239
2020-06-11T00:00:00Z,CN33/9,150
2020-06-11T00:00:00Z,103,6554
2020-06-11T00:00:00Z,143,4674
2020-06-11T00:00:00Z,125,1387
2020-06-11T00:00:00Z,41,11465
2020-06-11T00:00:00Z,110,6518
2020-06-11T00:00:00Z,C NEGRA,1143
2020-06-11T00:00:00Z,128,3719
2020-06-11T00:00:00Z,145,3886
2020-06-11T00:00:00Z,146,4910
2020-06-11T00:00:00Z,142,6897
2020-06-11T00:00:00Z,144,1010
2020-06-11T00:00:00Z,102,1251
2020-06-11T00:00:00Z,101,1697
2020-06-11T00:00:00Z,130,1810
2020-06-11T00:00:00Z,129,1414
2020-06-11T00:00:00Z,EXPRESO,5719
2020-06-11T00:00:00Z,RINCÓN,5086
2020-06-11T00:00:00Z,35/9 V,3596
2020-06-12T00:00:00Z,107,6745
2020-06-12T00:00:00Z,133,4122
2020-06-12T00:00:00Z,315,8052
2020-06-12T00:00:00Z,440,33629
2020-06-12T00:00:00Z,740,5677
2020-06-12T00:00:00Z,PILAR 203,18066
2020-06-12T00:00:00Z,CP25 A,834
2020-06-12T00:00:00Z,C AZUL,1145
2020-06-12T00:00:00Z,35/9,3684
2020-06-12T00:00:00Z,LINEA A,4587
2020-06-12T00:00:00Z,CP33/9,1134
2020-06-12T00:00:00Z,MORENO 203,25343
2020-06-12T00:00:00Z,CN33/9,181
2020-06-12T00:00:00Z,103,6933
2020-06-12T00:00:00Z,143,5011
2020-06-12T00:00:00Z,125,1665
2020-06-12T00:00:00Z,41,11998
2020-06-12T00:00:00Z,110,7144
2020-06-12T00:00:00Z,C NEGRA,1148
2020-06-12T00:00:00Z,128,3866
2020-06-12T00:00:00Z,145,4061
2020-06-12T00:00:00Z,146,5260
2020-06-12T00:00:00Z,142,7492
2020-06-12T00:00:00Z,144,1031
2020-06-12T00:00:00Z,102,1100
2020-06-12T00:00:00Z,101,1797
2020-06-12T00:00:00Z,130,2075
2020-06-12T00:00:00Z,129,1404
2020-06-12T00:00:00Z,EXPRESO,5942
2020-06-12T00:00:00Z,RINCÓN,5204
2020-06-12T00:00:00Z,35/9 V,3478
2020-06-13T00:00:00Z,107,4545
2020-06-13T00:00:00Z,133,2601
2020-06-13T00:00:00Z,315,6131
2020-06-13T00:00:00Z,440,24084
2020-06-13T00:00:00Z,740,3667
2020-06-13T00:00:00Z,PILAR 203,11063
2020-06-13T00:00:00Z,CP25 A,660
2020-06-13T00:00:00Z,C AZUL,838
2020-06-13T00:00:00Z,35/9,2088
2020-06-13T00:00:00Z,LINEA A,3035
2020-06-13T00:00:00Z,CP33/9,807
2020-06-13T00:00:00Z,MORENO 203,17281
2020-06-13T00:00:00Z,CN33/9,178
2020-06-13T00:00:00Z,103,4656
2020-06-13T00:00:00Z,143,2939
2020-06-13T00:00:00Z,125,975
2020-06-13T00:00:00Z,41,6513
2020-06-13T00:00:00Z,110,4350
2020-06-13T00:00:00Z,C NEGRA,731
2020-06-13T00:00:00Z,128,2358
2020-06-13T00:00:00Z,145,2467
2020-06-13T00:00:00Z,146,3416
2020-06-13T00:00:00Z,142,5186
2020-06-13T00:00:00Z,144,484
2020-06-13T00:00:00Z,102,751
2020-06-13T00:00:00Z,101,1154
2020-06-13T00:00:00Z,130,1052
2020-06-13T00:00:00Z,129,926
2020-06-13T00:00:00Z,EXPRESO,4569
2020-06-13T00:00:00Z,RINCÓN,4021
2020-06-13T00:00:00Z,35/9 V,2304
2020-06-14T00:00:00Z,107,2046
2020-06-14T00:00:00Z,133,1305
2020-06-14T00:00:00Z,315,3242
2020-06-14T00:00:00Z,440,9778
2020-06-14T00:00:00Z,740,1037
2020-06-14T00:00:00Z,PILAR 203,6884
2020-06-14T00:00:00Z,CP25 A,399
2020-06-14T00:00:00Z,C AZUL,366
2020-06-14T00:00:00Z,35/9,1077
2020-06-14T00:00:00Z,LINEA A,1966
2020-06-14T00:00:00Z,CP33/9,575
2020-06-14T00:00:00Z,MORENO 203,9717
2020-06-14T00:00:00Z,CN33/9,120
2020-06-14T00:00:00Z,103,2147
2020-06-14T00:00:00Z,143,1570
2020-06-14T00:00:00Z,125,300
2020-06-14T00:00:00Z,41,3672
2020-06-14T00:00:00Z,110,1994
2020-06-14T00:00:00Z,C NEGRA,504
2020-06-14T00:00:00Z,128,971
2020-06-14T00:00:00Z,145,945
2020-06-14T00:00:00Z,146,1353
2020-06-14T00:00:00Z,142,2385
2020-06-14T00:00:00Z,144,276
2020-06-14T00:00:00Z,102,340
2020-06-14T00:00:00Z,101,522
2020-06-14T00:00:00Z,130,437
2020-06-14T00:00:00Z,129,377
2020-06-14T00:00:00Z,EXPRESO,2510
2020-06-14T00:00:00Z,RINCÓN,2431
2020-06-14T00:00:00Z,35/9 V,918
2020-06-15T00:00:00Z,107,2171
2020-06-15T00:00:00Z,133,1405
2020-06-15T00:00:00Z,315,4657
2020-06-15T00:00:00Z,440,15026
2020-06-15T00:00:00Z,740,4140
2020-06-15T00:00:00Z,PILAR 203,10043
2020-06-15T00:00:00Z,CP25 A,433
2020-06-15T00:00:00Z,C AZUL,403
2020-06-15T00:00:00Z,35/9,1178
2020-06-15T00:00:00Z,LINEA A,2146
2020-06-15T00:00:00Z,CP33/9,379
2020-06-15T00:00:00Z,MORENO 203,14271
2020-06-15T00:00:00Z,CN33/9,160
2020-06-15T00:00:00Z,103,2120
2020-06-15T00:00:00Z,143,1611
2020-06-15T00:00:00Z,125,317
2020-06-15T00:00:00Z,41,4887
2020-06-15T00:00:00Z,110,2193
2020-06-15T00:00:00Z,C NEGRA,417
2020-06-15T00:00:00Z,128,1035
2020-06-15T00:00:00Z,145,1065
2020-06-15T00:00:00Z,146,1296
2020-06-15T00:00:00Z,142,2271
2020-06-15T00:00:00Z,144,343
2020-06-15T00:00:00Z,102,356
2020-06-15T00:00:00Z,101,537
2020-06-15T00:00:00Z,130,481
2020-06-15T00:00:00Z,129,489
2020-06-15T00:00:00Z,EXPRESO,2597
2020-06-15T00:00:00Z,RINCÓN,2356
2020-06-15T00:00:00Z,35/9 V,1044
2020-06-16T00:00:00Z,107,7297
2020-06-16T00:00:00Z,133,4733
2020-06-16T00:00:00Z,315,7866
2020-06-16T00:00:00Z,440,31394
2020-06-16T00:00:00Z,740,10170
2020-06-16T00:00:00Z,PILAR 203,18116
2020-06-16T00:00:00Z,CP25 A,966
2020-06-16T00:00:00Z,C AZUL,1101
2020-06-16T00:00:00Z,35/9,3832
2020-06-16T00:00:00Z,LINEA A,4775
2020-06-16T00:00:00Z,CP33/9,1390
2020-06-16T00:00:00Z,MORENO 203,24698
2020-06-16T00:00:00Z,CN33/9,181
2020-06-16T00:00:00Z,103,7579
2020-06-16T00:00:00Z,143,5149
2020-06-16T00:00:00Z,125,1996
2020-06-16T00:00:00Z,41,11503
2020-06-16T00:00:00Z,110,7781
2020-06-16T00:00:00Z,C NEGRA,1251
2020-06-16T00:00:00Z,128,4512
2020-06-16T00:00:00Z,145,4926
2020-06-16T00:00:00Z,146,5390
2020-06-16T00:00:00Z,142,8289
2020-06-16T00:00:00Z,144,1328
2020-06-16T00:00:00Z,102,1215
2020-06-16T00:00:00Z,101,2005
2020-06-16T00:00:00Z,130,2220
2020-06-16T00:00:00Z,129,1596
2020-06-16T00:00:00Z,EXPRESO,6915
2020-06-16T00:00:00Z,RINCÓN,6195
2020-06-16T00:00:00Z,35/9 V,3887
2020-06-17T00:00:00Z,107,7417
2020-06-17T00:00:00Z,133,4656
2020-06-17T00:00:00Z,315,7431
2020-06-17T00:00:00Z,440,30109
2020-06-17T00:00:00Z,740,8064
2020-06-17T00:00:00Z,PILAR 203,17635
2020-06-17T00:00:00Z,CP25 A,987
2020-06-17T00:00:00Z,C AZUL,1029
2020-06-17T00:00:00Z,35/9,3748
2020-06-17T00:00:00Z,LINEA A,4371
2020-06-17T00:00:00Z,CP33/9,1456
2020-06-17T00:00:00Z,MORENO 203,23067
2020-06-17T00:00:00Z,CN33/9,121
2020-06-17T00:00:00Z,103,7513
2020-06-17T00:00:00Z,143,5340
2020-06-17T00:00:00Z,125,1821
2020-06-17T00:00:00Z,41,11522
2020-06-17T00:00:00Z,110,7502
2020-06-17T00:00:00Z,C NEGRA,1195
2020-06-17T00:00:00Z,128,4317
2020-06-17T00:00:00Z,145,4728
2020-06-17T00:00:00Z,146,5212
2020-06-17T00:00:00Z,142,8109
2020-06-17T00:00:00Z,144,1321
2020-06-17T00:00:00Z,102,1130
2020-06-17T00:00:00Z,101,1895
2020-06-17T00:00:00Z,130,2158
2020-06-17T00:00:00Z,129,1637
2020-06-17T00:00:00Z,EXPRESO,6460
2020-06-17T00:00:00Z,RINCÓN,5796
2020-06-17T00:00:00Z,35/9 V,4126
2020-06-18T00:00:00Z,107,7728
2020-06-18T00:00:00Z,133,5089
2020-06-18T00:00:00Z,315,6835
2020-06-18T00:00:00Z,440,29779
2020-06-18T00:00:00Z,740,11468
2020-06-18T00:00:00Z,PILAR 203,16755
2020-06-18T00:00:00Z,CP25 A,938
2020-06-18T00:00:00Z,C AZUL,1009
2020-06-18T00:00:00Z,35/9,3735
2020-06-18T00:00:00Z,LINEA A,4630
2020-06-18T00:00:00Z,CP33/9,1412
2020-06-18T00:00:00Z,MORENO 203,23422
2020-06-18T00:00:00Z,CN33/9,159
2020-06-18T00:00:00Z,103,7917
2020-06-18T00:00:00Z,143,5166
2020-06-18T00:00:00Z,125,1987
2020-06-18T00:00:00Z,41,11060
2020-06-18T00:00:00Z,110,7776
2020-06-18T00:00:00Z,C NEGRA,1184
2020-06-18T00:00:00Z,128,4248
2020-06-18T00:00:00Z,145,4738
2020-06-18T00:00:00Z,146,5346
2020-06-18T00:00:00Z,142,8295
2020-06-18T00:00:00Z,144,1196
2020-06-18T00:00:00Z,102,1232
2020-06-18T00:00:00Z,101,1902
2020-06-18T00:00:00Z,130,2315
2020-06-18T00:00:00Z,129,1641
2020-06-18T00:00:00Z,EXPRESO,6508
2020-06-18T00:00:00Z,RINCÓN,5821
2020-06-18T00:00:00Z,35/9 V,3750
2020-06-19T00:00:00Z,107,7795
2020-06-19T00:00:00Z,133,5094
2020-06-19T00:00:00Z,315,6863
2020-06-19T00:00:00Z,440,29833
2020-06-19T00:00:00Z,740,11578
2020-06-19T00:00:00Z,PILAR 203,16274
2020-06-19T00:00:00Z,CP25 A,926
2020-06-19T00:00:00Z,C AZUL,1195
2020-06-19T00:00:00Z,35/9,4018
2020-06-19T00:00:00Z,LINEA A,5304
2020-06-19T00:00:00Z,CP33/9,1654
2020-06-19T00:00:00Z,MORENO 203,22546
2020-06-19T00:00:00Z,CN33/9,209
2020-06-19T00:00:00Z,103,8011
2020-06-19T00:00:00Z,143,5578
2020-06-19T00:00:00Z,125,2054
2020-06-19T00:00:00Z,41,11145
2020-06-19T00:00:00Z,110,8402
2020-06-19T00:00:00Z,C NEGRA,1337
2020-06-19T00:00:00Z,128,4632
2020-06-19T00:00:00Z,145,5356
2020-06-19T00:00:00Z,146,5694
2020-06-19T00:00:00Z,142,8833
2020-06-19T00:00:00Z,144,1341
2020-06-19T00:00:00Z,102,1224
2020-06-19T00:00:00Z,101,1895
2020-06-19T00:00:00Z,130,2400
2020-06-19T00:00:00Z,129,1885
2020-06-19T00:00:00Z,EXPRESO,6785
2020-06-19T00:00:00Z,RINCÓN,6496
2020-06-19T00:00:00Z,35/9 V,3944
2020-06-20T00:00:00Z,315,5814
2020-06-20T00:00:00Z,440,22617
2020-06-20T00:00:00Z,740,3962
2020-06-20T00:00:00Z,PILAR 203,11768
2020-06-20T00:00:00Z,C AZUL,748
2020-06-20T00:00:00Z,LINEA A,3053
2020-06-20T00:00:00Z,MORENO 203,16229
2020-06-20T00:00:00Z,41,5647
2020-06-20T00:00:00Z,C NEGRA,806
2020-06-20T00:00:00Z,RINCÓN,3994
2020-06-21T00:00:00Z,315,2969
2020-06-21T00:00:00Z,440,8791
2020-06-21T00:00:00Z,740,2367
2020-06-21T00:00:00Z,PILAR 203,6515
2020-06-21T00:00:00Z,C AZUL,495
2020-06-21T00:00:00Z,LINEA A,2769
2020-06-21T00:00:00Z,MORENO 203,9345
2020-06-21T00:00:00Z,CN33/9,2
2020-06-21T00:00:00Z,41,3574
2020-06-21T00:00:00Z,C NEGRA,560
2020-06-21T00:00:00Z,RINCÓN,2912
2020-06-22T00:00:00Z,315,6402
2020-06-22T00:00:00Z,440,25343
2020-06-22T00:00:00Z,740,6663
2020-06-22T00:00:00Z,PILAR 203,15247
2020-06-22T00:00:00Z,C AZUL,1080
2020-06-22T00:00:00Z,LINEA A,5289
2020-06-22T00:00:00Z,MORENO 203,20366
2020-06-22T00:00:00Z,41,10079
2020-06-22T00:00:00Z,C NEGRA,1216
2020-06-22T00:00:00Z,RINCÓN,5204
2020-06-23T00:00:00Z,107,6333
2020-06-23T00:00:00Z,133,4021
2020-06-23T00:00:00Z,315,5996
2020-06-23T00:00:00Z,440,25338
2020-06-23T00:00:00Z,740,6430
2020-06-23T00:00:00Z,PILAR 203,14528
2020-06-23T00:00:00Z,CP25 A,727
2020-06-23T00:00:00Z,C AZUL,1045
2020-06-23T00:00:00Z,35/9,3230
2020-06-23T00:00:00Z,LINEA A,4160
2020-06-23T00:00:00Z,CP33/9,1082
2020-06-23T00:00:00Z,MORENO 203,19793
2020-06-23T00:00:00Z,CN33/9,126
2020-06-23T00:00:00Z,103,6470
2020-06-23T00:00:00Z,143,4600
2020-06-23T00:00:00Z,125,1484
2020-06-23T00:00:00Z,41,10204
2020-06-23T00:00:00Z,110,6796
2020-06-23T00:00:00Z,C NEGRA,1307
2020-06-23T00:00:00Z,128,3644
2020-06-23T00:00:00Z,145,4209
2020-06-23T00:00:00Z,146,4698
2020-06-23T00:00:00Z,142,6749
2020-06-23T00:00:00Z,144,1212
2020-06-23T00:00:00Z,102,917
2020-06-23T00:00:00Z,101,1452
2020-06-23T00:00:00Z,130,1827
2020-06-23T00:00:00Z,129,1422
2020-06-23T00:00:00Z,EXPRESO,5072
2020-06-23T00:00:00Z,RINCÓN,5296
2020-06-23T00:00:00Z,35/9 V,3836
2020-06-24T00:00:00Z,107,7226
2020-06-24T00:00:00Z,133,4838
2020-06-24T00:00:00Z,315,6710
2020-06-24T00:00:00Z,440,27459
2020-06-24T00:00:00Z,740,9038
2020-06-24T00:00:00Z,PILAR 203,16285
2020-06-24T00:00:00Z,CP25 A,824
2020-06-24T00:00:00Z,C AZUL,1039
2020-06-24T00:00:00Z,35/9,3712
2020-06-24T00:00:00Z,LINEA A,4476
2020-06-24T00:00:00Z,CP33/9,1385
2020-06-24T00:00:00Z,MORENO 203,21478
2020-06-24T00:00:00Z,CN33/9,129
2020-06-24T00:00:00Z,103,7416
2020-06-24T00:00:00Z,143,5030
2020-06-24T00:00:00Z,125,1625
2020-06-24T00:00:00Z,41,10679
2020-06-24T00:00:00Z,110,7930
2020-06-24T00:00:00Z,C NEGRA,1287
2020-06-24T00:00:00Z,128,4151
2020-06-24T00:00:00Z,145,4637
2020-06-24T00:00:00Z,146,5047
2020-06-24T00:00:00Z,142,7988
2020-06-24T00:00:00Z,144,1321
2020-06-24T00:00:00Z,102,1111
2020-06-24T00:00:00Z,101,1669
2020-06-24T00:00:00Z,130,2126
2020-06-24T00:00:00Z,129,1425
2020-06-24T00:00:00Z,EXPRESO,6184
2020-06-24T00:00:00Z,RINCÓN,5309
2020-06-24T00:00:00Z,35/9 V,4074
2020-06-25T00:00:00Z,107,7531
2020-06-25T00:00:00Z,133,4903
2020-06-25T00:00:00Z,315,6529
2020-06-25T00:00:00Z,440,28998
2020-06-25T00:00:00Z,740,4752
2020-06-25T00:00:00Z,PILAR 203,16329
2020-06-25T00:00:00Z,CP25 A,825
2020-06-25T00:00:00Z,C AZUL,1120
2020-06-25T00:00:00Z,35/9,4039
2020-06-25T00:00:00Z,LINEA A,4545
2020-06-25T00:00:00Z,CP33/9,1379
2020-06-25T00:00:00Z,MORENO 203,22023
2020-06-25T00:00:00Z,CN33/9,153
2020-06-25T00:00:00Z,103,7665
2020-06-25T00:00:00Z,143,5257
2020-06-25T00:00:00Z,125,1796
2020-06-25T00:00:00Z,41,11045
2020-06-25T00:00:00Z,110,8144
2020-06-25T00:00:00Z,C NEGRA,1371
2020-06-25T00:00:00Z,128,4388
2020-06-25T00:00:00Z,145,4816
2020-06-25T00:00:00Z,146,5243
2020-06-25T00:00:00Z,142,8155
2020-06-25T00:00:00Z,144,1383
2020-06-25T00:00:00Z,102,1220
